C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=8.5 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
8.62,-29.7825
8.64,-29.7773
8.66,-29.7723
8.68,-29.7673
8.7,-29.7624
8.72,-29.7576
8.74,-29.7529
8.76,-29.7482
8.78,-29.7437
8.8,-29.7392
8.82,-29.7348
8.84,-29.7305
8.86,-29.7263
8.88,-29.7221
8.9,-29.7181
8.92,-29.7141
8.94,-29.7102
8.96,-29.7064
8.98,-29.7027
9,-29.6991
9.02,-29.6955
9.04,-29.6921
9.06,-29.6887
9.08,-29.6854
9.1,-29.6821
9.12,-29.679
9.14,-29.6759
9.16,-29.673
9.18,-29.6701
9.2,-29.6672
9.22,-29.6645
9.24,-29.6619
9.26,-29.6593
9.28,-29.6568
9.3,-29.6544
9.32,-29.6521
9.34,-29.6498
9.36,-29.6476
9.38,-29.6456
9.4,-29.6435
9.42,-29.6416
9.44,-29.6398
9.46,-29.638
9.48,-29.6363
9.5,-29.6347
9.52,-29.6332
9.54,-29.6317
9.56,-29.6303
9.58,-29.629
9.6,-29.6278
9.62,-29.6267
9.64,-29.6256
9.66,-29.6246
9.68,-29.6237
9.7,-29.6229
9.72,-29.6222
9.74,-29.6215
9.76,-29.6209
9.78,-29.6204
9.8,-29.6199
9.82,-29.6196
9.84,-29.6193
9.86,-29.6191
9.88,-29.6189
9.9,-29.6189
9.92,-29.6189
9.94,-29.619
9.96,-29.6192
9.98,-29.6194
10,-29.6198
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=14.0 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-33.737
4.02,-33.7011
4.04,-33.6656
4.06,-33.6303
4.08,-33.5954
4.1,-33.5607
4.12,-33.5264
4.14,-33.4923
4.16,-33.4586
4.18,-33.4253
4.2,-33.3922
4.22,-33.3595
4.24,-33.3271
4.26,-33.2951
4.28,-33.2634
4.3,-33.2322
4.32,-33.2013
4.34,-33.1708
4.36,-33.1408
4.38,-33.1113
4.4,-33.0822
4.42,-33.0537
4.44,-33.0257
4.46,-32.9984
4.48,-32.9718
4.5,-32.946
4.52,-32.9211
4.54,-32.8972
4.56,-32.8744
4.58,-32.8531
4.6,-32.8334
4.62,-32.8158
4.64,-32.8008
4.66,-32.7891
4.68,-32.7819
4.7,-32.7808
4.72,-32.7884
4.74,-32.8096
4.76,-32.8527
4.78,-32.9364
4.8,-33.1071
4.82,-33.5301
4.84,-35.5192
4.86,-27.7368
4.88,-30.971
4.9,-31.4869
4.92,-31.684
4.94,-31.7794
4.96,-31.8297
4.98,-31.856
5,-31.8681
5.02,-31.8711
5.04,-31.8681
5.06,-31.8607
5.08,-31.8502
5.1,-31.8373
5.12,-31.8227
5.14,-31.8067
5.16,-31.7896
5.18,-31.7717
5.2,-31.7531
5.22,-31.7339
5.24,-31.7143
5.26,-31.6944
5.28,-31.6742
5.3,-31.6538
5.32,-31.6332
5.34,-31.6125
5.36,-31.5917
5.38,-31.5708
5.4,-31.5499
5.42,-31.529
5.44,-31.508
5.46,-31.4871
5.48,-31.4661
5.5,-31.4452
5.52,-31.4244
5.54,-31.4035
5.56,-31.3828
5.58,-31.3621
5.6,-31.3415
5.62,-31.3209
5.64,-31.3005
5.66,-31.2801
5.68,-31.2598
5.7,-31.2396
5.72,-31.2195
5.74,-31.1995
5.76,-31.1796
5.78,-31.1597
5.8,-31.14
5.82,-31.1204
5.84,-31.1009
5.86,-31.0815
5.88,-31.0622
5.9,-31.043
5.92,-31.024
5.94,-31.005
5.96,-30.9862
5.98,-30.9674
6,-30.9488
6.02,-30.9303
6.04,-30.9119
6.06,-30.8936
6.08,-30.8754
6.1,-30.8573
6.12,-30.8394
6.14,-30.8216
6.16,-30.8038
6.18,-30.7862
6.2,-30.7687
6.22,-30.7513
6.24,-30.7341
6.26,-30.7169
6.28,-30.6999
6.3,-30.683
6.32,-30.6662
6.34,-30.6495
6.36,-30.6329
6.38,-30.6164
6.4,-30.6
6.42,-30.5838
6.44,-30.5677
6.46,-30.5516
6.48,-30.5357
6.5,-30.5199
6.52,-30.5042
6.54,-30.4887
6.56,-30.4732
6.58,-30.4579
6.6,-30.4426
6.62,-30.4275
6.64,-30.4125
6.66,-30.3976
6.68,-30.3828
6.7,-30.3681
6.72,-30.3535
6.74,-30.339
6.76,-30.3246
6.78,-30.3104
6.8,-30.2962
6.82,-30.2822
6.84,-30.2683
6.86,-30.2544
6.88,-30.2407
6.9,-30.2271
6.92,-30.2136
6.94,-30.2002
6.96,-30.1869
6.98,-30.1737
7,-30.1606
7.02,-30.1476
7.04,-30.1348
7.06,-30.122
7.08,-30.1093
7.1,-30.0967
7.12,-30.0843
7.14,-30.0719
7.16,-30.0597
7.18,-30.0475
7.2,-30.0355
7.22,-30.0235
7.24,-30.0117
7.26,-29.9999
7.28,-29.9883
7.3,-29.9767
7.32,-29.9653
7.34,-29.9539
7.36,-29.9427
7.38,-29.9315
7.4,-29.9205
7.42,-29.9095
7.44,-29.8987
7.46,-29.8879
7.48,-29.8773
7.5,-29.8667
7.52,-29.8563
7.54,-29.8459
7.56,-29.8356
7.58,-29.8255
7.6,-29.8154
7.62,-29.8054
7.64,-29.7955
7.66,-29.7858
7.68,-29.7761
7.7,-29.7665
7.72,-29.757
7.74,-29.7476
7.76,-29.7383
7.78,-29.7291
7.8,-29.7199
7.82,-29.7109
7.84,-29.702
7.86,-29.6932
7.88,-29.6844
7.9,-29.6758
7.92,-29.6672
7.94,-29.6587
7.96,-29.6504
7.98,-29.6421
8,-29.6339
8.02,-29.6258
8.04,-29.6178
8.06,-29.6099
8.08,-29.602
8.1,-29.5943
8.12,-29.5867
8.14,-29.5791
8.16,-29.5717
8.18,-29.5643
8.2,-29.557
8.22,-29.5498
8.24,-29.5427
8.26,-29.5357
8.28,-29.5288
8.3,-29.5219
8.32,-29.5152
8.34,-29.5085
8.36,-29.5019
8.38,-29.4954
8.4,-29.489
8.42,-29.4827
8.44,-29.4765
8.46,-29.4704
8.48,-29.4643
8.5,-29.4583
8.52,-29.4525
8.54,-29.4467
8.56,-29.441
8.58,-29.4354
8.6,-29.4298
8.62,-29.4244
8.64,-29.419
8.66,-29.4137
8.68,-29.4085
8.7,-29.4034
8.72,-29.3984
8.74,-29.3935
8.76,-29.3886
8.78,-29.3838
8.8,-29.3792
8.82,-29.3746
8.84,-29.37
8.86,-29.3656
8.88,-29.3612
8.9,-29.357
8.92,-29.3528
8.94,-29.3487
8.96,-29.3447
8.98,-29.3407
9,-29.3369
9.02,-29.3331
9.04,-29.3294
9.06,-29.3258
9.08,-29.3223
9.1,-29.3188
9.12,-29.3154
9.14,-29.3122
9.16,-29.3089
9.18,-29.3058
9.2,-29.3028
9.22,-29.2998
9.24,-29.2969
9.26,-29.2941
9.28,-29.2914
9.3,-29.2888
9.32,-29.2862
9.34,-29.2837
9.36,-29.2813
9.38,-29.279
9.4,-29.2767
9.42,-29.2746
9.44,-29.2725
9.46,-29.2705
9.48,-29.2686
9.5,-29.2667
9.52,-29.2649
9.54,-29.2632
9.56,-29.2616
9.58,-29.2601
9.6,-29.2586
9.62,-29.2572
9.64,-29.2559
9.66,-29.2547
9.68,-29.2536
9.7,-29.2525
9.72,-29.2515
9.74,-29.2506
9.76,-29.2497
9.78,-29.249
9.8,-29.2483
9.82,-29.2476
9.84,-29.2471
9.86,-29.2466
9.88,-29.2463
9.9,-29.246
9.92,-29.2457
9.94,-29.2456
9.96,-29.2455
9.98,-29.2455
10,-29.2455
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=14.5 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-33.4239
4.02,-33.3881
4.04,-33.3526
4.06,-33.3174
4.08,-33.2826
4.1,-33.2481
4.12,-33.2139
4.14,-33.18
4.16,-33.1465
4.18,-33.1133
4.2,-33.0805
4.22,-33.0481
4.24,-33.016
4.26,-32.9844
4.28,-32.9531
4.3,-32.9224
4.32,-32.8921
4.34,-32.8623
4.36,-32.833
4.38,-32.8044
4.4,-32.7764
4.42,-32.7491
4.44,-32.7226
4.46,-32.6971
4.48,-32.6726
4.5,-32.6494
4.52,-32.6276
4.54,-32.6077
4.56,-32.59
4.58,-32.5751
4.6,-32.564
4.62,-32.5579
4.64,-32.559
4.66,-32.5706
4.68,-32.5991
4.7,-32.6569
4.72,-32.7731
4.74,-33.0352
4.76,-33.8824
4.78,-32.528
4.8,-30.3168
4.82,-31.1707
4.84,-31.4349
4.86,-31.5528
4.88,-31.6125
4.9,-31.6431
4.92,-31.6572
4.94,-31.6611
4.96,-31.6582
4.98,-31.6506
5,-31.6397
5.02,-31.6263
5.04,-31.611
5.06,-31.5943
5.08,-31.5765
5.1,-31.5578
5.12,-31.5384
5.14,-31.5184
5.16,-31.4981
5.18,-31.4773
5.2,-31.4563
5.22,-31.4351
5.24,-31.4137
5.26,-31.3922
5.28,-31.3706
5.3,-31.349
5.32,-31.3273
5.34,-31.3055
5.36,-31.2838
5.38,-31.2621
5.4,-31.2404
5.42,-31.2187
5.44,-31.1971
5.46,-31.1756
5.48,-31.1541
5.5,-31.1326
5.52,-31.1113
5.54,-31.09
5.56,-31.0688
5.58,-31.0477
5.6,-31.0267
5.62,-31.0058
5.64,-30.9849
5.66,-30.9642
5.68,-30.9436
5.7,-30.9231
5.72,-30.9027
5.74,-30.8824
5.76,-30.8622
5.78,-30.8421
5.8,-30.8221
5.82,-30.8022
5.84,-30.7825
5.86,-30.7629
5.88,-30.7433
5.9,-30.7239
5.92,-30.7046
5.94,-30.6854
5.96,-30.6664
5.98,-30.6474
6,-30.6286
6.02,-30.6099
6.04,-30.5913
6.06,-30.5728
6.08,-30.5544
6.1,-30.5362
6.12,-30.518
6.14,-30.5
6.16,-30.4821
6.18,-30.4643
6.2,-30.4466
6.22,-30.4291
6.24,-30.4116
6.26,-30.3943
6.28,-30.3771
6.3,-30.36
6.32,-30.343
6.34,-30.3262
6.36,-30.3094
6.38,-30.2928
6.4,-30.2762
6.42,-30.2598
6.44,-30.2435
6.46,-30.2273
6.48,-30.2113
6.5,-30.1953
6.52,-30.1795
6.54,-30.1637
6.56,-30.1481
6.58,-30.1326
6.6,-30.1172
6.62,-30.1019
6.64,-30.0867
6.66,-30.0717
6.68,-30.0567
6.7,-30.0419
6.72,-30.0271
6.74,-30.0125
6.76,-29.998
6.78,-29.9835
6.8,-29.9692
6.82,-29.955
6.84,-29.9409
6.86,-29.927
6.88,-29.9131
6.9,-29.8993
6.92,-29.8857
6.94,-29.8721
6.96,-29.8586
6.98,-29.8453
7,-29.832
7.02,-29.8189
7.04,-29.8059
7.06,-29.7929
7.08,-29.7801
7.1,-29.7674
7.12,-29.7548
7.14,-29.7423
7.16,-29.7298
7.18,-29.7175
7.2,-29.7053
7.22,-29.6932
7.24,-29.6812
7.26,-29.6693
7.28,-29.6575
7.3,-29.6458
7.32,-29.6342
7.34,-29.6227
7.36,-29.6113
7.38,-29.5999
7.4,-29.5887
7.42,-29.5776
7.44,-29.5666
7.46,-29.5557
7.48,-29.5449
7.5,-29.5342
7.52,-29.5235
7.54,-29.513
7.56,-29.5026
7.58,-29.4923
7.6,-29.482
7.62,-29.4719
7.64,-29.4619
7.66,-29.4519
7.68,-29.4421
7.7,-29.4323
7.72,-29.4226
7.74,-29.4131
7.76,-29.4036
7.78,-29.3942
7.8,-29.3849
7.82,-29.3757
7.84,-29.3666
7.86,-29.3576
7.88,-29.3487
7.9,-29.3399
7.92,-29.3312
7.94,-29.3225
7.96,-29.314
7.98,-29.3055
8,-29.2972
8.02,-29.2889
8.04,-29.2807
8.06,-29.2726
8.08,-29.2646
8.1,-29.2567
8.12,-29.2489
8.14,-29.2412
8.16,-29.2335
8.18,-29.226
8.2,-29.2185
8.22,-29.2111
8.24,-29.2038
8.26,-29.1966
8.28,-29.1895
8.3,-29.1825
8.32,-29.1756
8.34,-29.1687
8.36,-29.162
8.38,-29.1553
8.4,-29.1487
8.42,-29.1422
8.44,-29.1358
8.46,-29.1295
8.48,-29.1233
8.5,-29.1171
8.52,-29.1111
8.54,-29.1051
8.56,-29.0992
8.58,-29.0934
8.6,-29.0877
8.62,-29.082
8.64,-29.0765
8.66,-29.071
8.68,-29.0656
8.7,-29.0603
8.72,-29.0551
8.74,-29.05
8.76,-29.0449
8.78,-29.04
8.8,-29.0351
8.82,-29.0303
8.84,-29.0256
8.86,-29.0209
8.88,-29.0164
8.9,-29.0119
8.92,-29.0075
8.94,-29.0032
8.96,-28.999
8.98,-28.9949
9,-28.9908
9.02,-28.9868
9.04,-28.9829
9.06,-28.9791
9.08,-28.9754
9.1,-28.9717
9.12,-28.9682
9.14,-28.9647
9.16,-28.9613
9.18,-28.9579
9.2,-28.9547
9.22,-28.9515
9.24,-28.9484
9.26,-28.9454
9.28,-28.9425
9.3,-28.9396
9.32,-28.9368
9.34,-28.9342
9.36,-28.9315
9.38,-28.929
9.4,-28.9265
9.42,-28.9242
9.44,-28.9219
9.46,-28.9196
9.48,-28.9175
9.5,-28.9154
9.52,-28.9134
9.54,-28.9115
9.56,-28.9097
9.58,-28.9079
9.6,-28.9062
9.62,-28.9046
9.64,-28.9031
9.66,-28.9017
9.68,-28.9003
9.7,-28.899
9.72,-28.8978
9.74,-28.8966
9.76,-28.8956
9.78,-28.8946
9.8,-28.8936
9.82,-28.8928
9.84,-28.892
9.86,-28.8913
9.88,-28.8907
9.9,-28.8902
9.92,-28.8897
9.94,-28.8893
9.96,-28.889
9.98,-28.8888
10,-28.8886
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=15.0 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-33.1231
4.02,-33.0875
4.04,-33.0521
4.06,-33.0171
4.08,-32.9824
4.1,-32.948
4.12,-32.914
4.14,-32.8804
4.16,-32.8472
4.18,-32.8143
4.2,-32.7819
4.22,-32.7498
4.24,-32.7183
4.26,-32.6872
4.28,-32.6566
4.3,-32.6266
4.32,-32.5972
4.34,-32.5684
4.36,-32.5404
4.38,-32.5132
4.4,-32.487
4.42,-32.4618
4.44,-32.4379
4.46,-32.4156
4.48,-32.3952
4.5,-32.3771
4.52,-32.3621
4.54,-32.3511
4.56,-32.3456
4.58,-32.3481
4.6,-32.3628
4.62,-32.3974
4.64,-32.4688
4.66,-32.6194
4.68,-33.0006
4.7,-34.84
4.72,-27.9436
4.74,-30.6932
4.76,-31.1439
4.78,-31.3144
4.8,-31.395
4.82,-31.4355
4.84,-31.4547
4.86,-31.4613
4.88,-31.4598
4.9,-31.4529
4.92,-31.4421
4.94,-31.4286
4.96,-31.413
4.98,-31.3958
5,-31.3775
5.02,-31.3582
5.04,-31.3381
5.06,-31.3175
5.08,-31.2965
5.1,-31.275
5.12,-31.2533
5.14,-31.2313
5.16,-31.2092
5.18,-31.187
5.2,-31.1646
5.22,-31.1422
5.24,-31.1197
5.26,-31.0973
5.28,-31.0748
5.3,-31.0523
5.32,-31.0299
5.34,-31.0075
5.36,-30.9851
5.38,-30.9629
5.4,-30.9406
5.42,-30.9185
5.44,-30.8964
5.46,-30.8744
5.48,-30.8525
5.5,-30.8307
5.52,-30.809
5.54,-30.7873
5.56,-30.7658
5.58,-30.7444
5.6,-30.7231
5.62,-30.7019
5.64,-30.6808
5.66,-30.6598
5.68,-30.6389
5.7,-30.6181
5.72,-30.5975
5.74,-30.5769
5.76,-30.5565
5.78,-30.5362
5.8,-30.516
5.82,-30.4959
5.84,-30.476
5.86,-30.4562
5.88,-30.4364
5.9,-30.4168
5.92,-30.3973
5.94,-30.378
5.96,-30.3587
5.98,-30.3396
6,-30.3206
6.02,-30.3017
6.04,-30.2829
6.06,-30.2643
6.08,-30.2457
6.1,-30.2273
6.12,-30.209
6.14,-30.1908
6.16,-30.1728
6.18,-30.1548
6.2,-30.137
6.22,-30.1193
6.24,-30.1017
6.26,-30.0842
6.28,-30.0669
6.3,-30.0496
6.32,-30.0325
6.34,-30.0155
6.36,-29.9986
6.38,-29.9818
6.4,-29.9651
6.42,-29.9486
6.44,-29.9321
6.46,-29.9158
6.48,-29.8996
6.5,-29.8835
6.52,-29.8675
6.54,-29.8516
6.56,-29.8358
6.58,-29.8202
6.6,-29.8046
6.62,-29.7892
6.64,-29.7739
6.66,-29.7587
6.68,-29.7436
6.7,-29.7286
6.72,-29.7137
6.74,-29.6989
6.76,-29.6843
6.78,-29.6697
6.8,-29.6553
6.82,-29.6409
6.84,-29.6267
6.86,-29.6126
6.88,-29.5986
6.9,-29.5846
6.92,-29.5708
6.94,-29.5571
6.96,-29.5435
6.98,-29.53
7,-29.5167
7.02,-29.5034
7.04,-29.4902
7.06,-29.4771
7.08,-29.4642
7.1,-29.4513
7.12,-29.4385
7.14,-29.4259
7.16,-29.4133
7.18,-29.4009
7.2,-29.3885
7.22,-29.3763
7.24,-29.3641
7.26,-29.352
7.28,-29.3401
7.3,-29.3282
7.32,-29.3165
7.34,-29.3048
7.36,-29.2933
7.38,-29.2818
7.4,-29.2705
7.42,-29.2592
7.44,-29.2481
7.46,-29.237
7.48,-29.226
7.5,-29.2152
7.52,-29.2044
7.54,-29.1937
7.56,-29.1832
7.58,-29.1727
7.6,-29.1623
7.62,-29.152
7.64,-29.1418
7.66,-29.1317
7.68,-29.1217
7.7,-29.1118
7.72,-29.102
7.74,-29.0923
7.76,-29.0826
7.78,-29.0731
7.8,-29.0637
7.82,-29.0543
7.84,-29.0451
7.86,-29.0359
7.88,-29.0268
7.9,-29.0179
7.92,-29.009
7.94,-29.0002
7.96,-28.9915
7.98,-28.9829
8,-28.9743
8.02,-28.9659
8.04,-28.9576
8.06,-28.9493
8.08,-28.9412
8.1,-28.9331
8.12,-28.9251
8.14,-28.9172
8.16,-28.9094
8.18,-28.9017
8.2,-28.8941
8.22,-28.8866
8.24,-28.8791
8.26,-28.8718
8.28,-28.8645
8.3,-28.8573
8.32,-28.8502
8.34,-28.8432
8.36,-28.8363
8.38,-28.8294
8.4,-28.8227
8.42,-28.816
8.44,-28.8094
8.46,-28.803
8.48,-28.7966
8.5,-28.7902
8.52,-28.784
8.54,-28.7779
8.56,-28.7718
8.58,-28.7658
8.6,-28.7599
8.62,-28.7541
8.64,-28.7484
8.66,-28.7427
8.68,-28.7372
8.7,-28.7317
8.72,-28.7263
8.74,-28.721
8.76,-28.7158
8.78,-28.7106
8.8,-28.7056
8.82,-28.7006
8.84,-28.6957
8.86,-28.6909
8.88,-28.6862
8.9,-28.6815
8.92,-28.677
8.94,-28.6725
8.96,-28.6681
8.98,-28.6638
9,-28.6595
9.02,-28.6554
9.04,-28.6513
9.06,-28.6473
9.08,-28.6434
9.1,-28.6395
9.12,-28.6358
9.14,-28.6321
9.16,-28.6285
9.18,-28.625
9.2,-28.6215
9.22,-28.6182
9.24,-28.6149
9.26,-28.6117
9.28,-28.6086
9.3,-28.6055
9.32,-28.6026
9.34,-28.5997
9.36,-28.5969
9.38,-28.5942
9.4,-28.5915
9.42,-28.5889
9.44,-28.5864
9.46,-28.584
9.48,-28.5817
9.5,-28.5794
9.52,-28.5772
9.54,-28.5751
9.56,-28.5731
9.58,-28.5711
9.6,-28.5692
9.62,-28.5674
9.64,-28.5657
9.66,-28.5641
9.68,-28.5625
9.7,-28.561
9.72,-28.5595
9.74,-28.5582
9.76,-28.5569
9.78,-28.5557
9.8,-28.5546
9.82,-28.5536
9.84,-28.5526
9.86,-28.5517
9.88,-28.5509
9.9,-28.5501
9.92,-28.5494
9.94,-28.5488
9.96,-28.5483
9.98,-28.5478
10,-28.5475
