C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\sondata\DARTWARS_TestChip_res2_w2_l320_param.son DE_EMBEDDED Lk=8.5 l=320.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res2_w2_l320_param
6.96,-0.00133248
6.965,-0.00133315
6.97,-0.00133382
6.975,-0.00133449
6.98,-0.00133516
6.985,-0.00133582
6.99,-0.00133649
6.995,-0.00133716
7,-0.00133782
7.005,-0.00133848
7.01,-0.00133915
7.015,-0.00133981
7.02,-0.00134047
7.025,-0.00134113
7.03,-0.00134179
7.035,-0.00134245
7.04,-0.0013431
7.045,-0.00134376
7.05,-0.00134441
7.055,-0.00134507
7.06,-0.00134572
7.065,-0.00134637
7.07,-0.00134702
7.075,-0.00134767
7.08,-0.00134832
7.085,-0.00134897
7.09,-0.00134961
7.095,-0.00135026
7.1,-0.0013509
7.105,-0.00135154
7.11,-0.00135218
7.115,-0.00135282
7.12,-0.00135346
7.125,-0.0013541
7.13,-0.00135473
7.135,-0.00135537
7.14,-0.001356
7.145,-0.00135663
7.15,-0.00135726
7.155,-0.00135789
7.16,-0.00135852
7.165,-0.00135915
7.17,-0.00135977
7.175,-0.0013604
7.18,-0.00136102
7.185,-0.00136164
7.19,-0.00136226
7.195,-0.00136288
7.2,-0.0013635
7.205,-0.00136412
7.21,-0.00136473
7.215,-0.00136534
7.22,-0.00136595
7.225,-0.00136657
7.23,-0.00136717
7.235,-0.00136778
7.24,-0.00136839
7.245,-0.00136899
7.25,-0.00136959
7.255,-0.0013702
7.26,-0.0013708
7.265,-0.00137139
7.27,-0.00137199
7.275,-0.00137259
7.28,-0.00137318
7.285,-0.00137377
7.29,-0.00137436
7.295,-0.00137495
7.3,-0.00137554
7.305,-0.00137613
7.31,-0.00137671
7.315,-0.0013773
7.32,-0.00137788
7.325,-0.00137846
7.33,-0.00137904
7.335,-0.00137961
7.34,-0.00138019
7.345,-0.00138076
7.35,-0.00138133
7.355,-0.00138191
7.36,-0.00138247
7.365,-0.00138304
7.37,-0.00138361
7.375,-0.00138417
7.38,-0.00138473
7.385,-0.00138529
7.39,-0.00138585
7.395,-0.00138641
7.4,-0.00138697
7.405,-0.00138752
7.41,-0.00138807
7.415,-0.00138862
7.42,-0.00138917
7.425,-0.00138972
7.43,-0.00139027
7.435,-0.00139081
7.44,-0.00139135
7.445,-0.00139189
7.45,-0.00139243
7.455,-0.00139297
7.46,-0.0013935
7.465,-0.00139404
7.47,-0.00139457
7.475,-0.0013951
7.48,-0.00139563
7.485,-0.00139615
7.49,-0.00139668
7.495,-0.0013972
7.5,-0.00139772
7.505,-0.00139824
7.51,-0.00139876
7.515,-0.00139928
7.52,-0.00139979
7.525,-0.0014003
7.53,-0.00140082
7.535,-0.00140132
7.54,-0.00140183
7.545,-0.00140234
7.55,-0.00140284
7.555,-0.00140334
7.56,-0.00140384
7.565,-0.00140434
7.57,-0.00140484
7.575,-0.00140533
7.58,-0.00140582
7.585,-0.00140631
7.59,-0.0014068
7.595,-0.00140729
7.6,-0.00140778
7.605,-0.00140826
7.61,-0.00140874
7.615,-0.00140922
7.62,-0.0014097
7.625,-0.00141018
7.63,-0.00141065
7.635,-0.00141112
7.64,-0.00141159
7.645,-0.00141206
7.65,-0.00141253
7.655,-0.00141299
7.66,-0.00141346
7.665,-0.00141392
7.67,-0.00141438
7.675,-0.00141484
7.68,-0.00141529
7.685,-0.00141574
7.69,-0.0014162
7.695,-0.00141665
7.7,-0.00141709
7.705,-0.00141754
7.71,-0.00141798
7.715,-0.00141843
7.72,-0.00141887
7.725,-0.00141931
7.73,-0.00141974
7.735,-0.00142018
7.74,-0.00142061
7.745,-0.00142104
7.75,-0.00142147
7.755,-0.0014219
7.76,-0.00142232
7.765,-0.00142274
7.77,-0.00142317
7.775,-0.00142358
7.78,-0.001424
7.785,-0.00142442
7.79,-0.00142483
7.795,-0.00142524
7.8,-0.00142565
7.805,-0.00142606
7.81,-0.00142646
7.815,-0.00142687
7.82,-0.00142727
7.825,-0.00142767
7.83,-0.00142807
7.835,-0.00142846
7.84,-0.00142886
7.845,-0.00142925
7.85,-0.00142964
7.855,-0.00143003
7.86,-0.00143041
7.865,-0.0014308
7.87,-0.00143118
7.875,-0.00143156
7.88,-0.00143193
7.885,-0.00143231
7.89,-0.00143268
7.895,-0.00143306
7.9,-0.00143343
7.905,-0.00143379
7.91,-0.00143416
7.915,-0.00143452
7.92,-0.00143489
7.925,-0.00143525
7.93,-0.0014356
7.935,-0.00143596
7.94,-0.00143631
7.945,-0.00143667
7.95,-0.00143702
7.955,-0.00143736
7.96,-0.00143771
7.965,-0.00143805
7.97,-0.0014384
7.975,-0.00143874
7.98,-0.00143907
7.985,-0.00143941
7.99,-0.00143974
7.995,-0.00144007
8,-0.0014404
8.005,-0.00144073
8.01,-0.00144106
8.015,-0.00144138
8.02,-0.0014417
8.025,-0.00144202
8.03,-0.00144234
8.035,-0.00144266
8.04,-0.00144297
8.045,-0.00144328
8.05,-0.00144359
8.055,-0.0014439
8.06,-0.0014442
8.065,-0.00144451
8.07,-0.00144481
8.075,-0.00144511
8.08,-0.0014454
8.085,-0.0014457
8.09,-0.00144599
8.095,-0.00144628
8.1,-0.00144657
8.105,-0.00144686
8.11,-0.00144714
8.115,-0.00144742
8.12,-0.00144771
8.125,-0.00144798
8.13,-0.00144826
8.135,-0.00144854
8.14,-0.00144881
8.145,-0.00144908
8.15,-0.00144935
8.155,-0.00144961
8.16,-0.00144988
8.165,-0.00145014
8.17,-0.0014504
8.175,-0.00145066
8.18,-0.00145091
8.185,-0.00145117
8.19,-0.00145142
8.195,-0.00145167
8.2,-0.00145191
8.205,-0.00145216
8.21,-0.0014524
8.215,-0.00145264
8.22,-0.00145288
8.225,-0.00145312
8.23,-0.00145336
8.235,-0.00145359
8.24,-0.00145382
8.245,-0.00145405
8.25,-0.00145428
8.255,-0.0014545
8.26,-0.00145472
8.265,-0.00145494
8.27,-0.00145516
8.275,-0.00145538
8.28,-0.00145559
8.285,-0.0014558
8.29,-0.00145601
8.295,-0.00145622
8.3,-0.00145643
8.305,-0.00145663
8.31,-0.00145683
8.315,-0.00145703
8.32,-0.00145723
8.325,-0.00145743
8.33,-0.00145762
8.335,-0.00145781
8.34,-0.001458
8.345,-0.00145819
8.35,-0.00145837
8.355,-0.00145855
8.36,-0.00145874
8.365,-0.00145891
8.37,-0.00145909
8.375,-0.00145927
8.38,-0.00145944
8.385,-0.00145961
8.39,-0.00145978
8.395,-0.00145994
8.4,-0.00146011
8.405,-0.00146027
8.41,-0.00146043
8.415,-0.00146058
8.42,-0.00146074
8.425,-0.00146089
8.43,-0.00146105
8.435,-0.00146119
8.44,-0.00146134
8.445,-0.00146149
8.45,-0.00146163
8.455,-0.00146177
8.46,-0.00146191
8.465,-0.00146205
8.47,-0.00146218
8.475,-0.00146231
8.48,-0.00146244
8.485,-0.00146257
8.49,-0.0014627
8.495,-0.00146282
8.5,-0.00146294
8.505,-0.00146306
8.51,-0.00146318
8.515,-0.0014633
8.52,-0.00146341
8.525,-0.00146352
8.53,-0.00146363
8.535,-0.00146374
8.54,-0.00146384
8.545,-0.00146395
8.55,-0.00146405
8.555,-0.00146414
8.56,-0.00146424
8.565,-0.00146434
8.57,-0.00146443
8.575,-0.00146452
8.58,-0.00146461
8.585,-0.00146469
8.59,-0.00146478
8.595,-0.00146486
8.6,-0.00146494
8.605,-0.00146502
8.61,-0.00146509
8.615,-0.00146516
8.62,-0.00146524
8.625,-0.00146531
8.63,-0.00146537
8.635,-0.00146544
8.64,-0.0014655
8.645,-0.00146556
8.65,-0.00146562
8.655,-0.00146568
8.66,-0.00146573
8.665,-0.00146578
8.67,-0.00146583
8.675,-0.00146588
8.68,-0.00146593
8.685,-0.00146597
8.69,-0.00146601
8.695,-0.00146605
8.7,-0.00146609
8.705,-0.00146613
8.71,-0.00146616
8.715,-0.00146619
8.72,-0.00146622
8.725,-0.00146625
8.73,-0.00146627
8.735,-0.0014663
8.74,-0.00146632
8.745,-0.00146634
8.75,-0.00146635
8.755,-0.00146637
8.76,-0.00146638
8.765,-0.00146639
8.77,-0.0014664
8.775,-0.0014664
8.78,-0.00146641
8.785,-0.00146641
8.79,-0.00146641
8.795,-0.00146641
8.8,-0.0014664
8.805,-0.0014664
8.81,-0.00146639
8.815,-0.00146638
8.82,-0.00146636
8.825,-0.00146635
8.83,-0.00146633
8.835,-0.00146631
8.84,-0.00146629
8.845,-0.00146627
8.85,-0.00146624
8.855,-0.00146622
8.86,-0.00146619
8.865,-0.00146616
8.87,-0.00146612
8.875,-0.00146609
8.88,-0.00146605
8.885,-0.00146601
8.89,-0.00146597
8.895,-0.00146592
8.9,-0.00146588
8.905,-0.00146583
8.91,-0.00146578
8.915,-0.00146573
8.92,-0.00146567
8.925,-0.00146562
8.93,-0.00146556
8.935,-0.0014655
8.94,-0.00146543
8.945,-0.00146537
8.95,-0.0014653
8.955,-0.00146523
8.96,-0.00146516
8.965,-0.00146509
8.97,-0.00146501
8.975,-0.00146494
8.98,-0.00146486
8.985,-0.00146477
8.99,-0.00146469
8.995,-0.00146461
9,-0.00146452
9.005,-0.00146443
9.01,-0.00146434
9.015,-0.00146424
9.02,-0.00146415
9.025,-0.00146405
9.03,-0.00146395
9.035,-0.00146385
9.04,-0.00146374
9.045,-0.00146364
9.05,-0.00146353
9.055,-0.00146342
9.06,-0.0014633
9.065,-0.00146319
9.07,-0.00146307
9.075,-0.00146295
9.08,-0.00146283
9.085,-0.00146271
9.09,-0.00146259
9.095,-0.00146246
9.1,-0.00146233
9.105,-0.0014622
9.11,-0.00146207
9.115,-0.00146193
9.12,-0.00146179
9.125,-0.00146166
9.13,-0.00146151
9.135,-0.00146137
9.14,-0.00146123
9.145,-0.00146108
9.15,-0.00146093
9.155,-0.00146078
9.16,-0.00146062
9.165,-0.00146047
9.17,-0.00146031
9.175,-0.00146015
9.18,-0.00145999
9.185,-0.00145983
9.19,-0.00145966
9.195,-0.00145949
9.2,-0.00145932
9.205,-0.00145915
9.21,-0.00145898
9.215,-0.0014588
9.22,-0.00145862
9.225,-0.00145844
9.23,-0.00145826
9.235,-0.00145808
9.24,-0.00145789
9.245,-0.0014577
9.25,-0.00145751
9.255,-0.00145732
9.26,-0.00145713
9.265,-0.00145693
9.27,-0.00145673
9.275,-0.00145653
9.28,-0.00145633
9.285,-0.00145613
9.29,-0.00145592
9.295,-0.00145571
9.3,-0.0014555
9.305,-0.00145529
9.31,-0.00145508
9.315,-0.00145486
9.32,-0.00145464
9.325,-0.00145442
9.33,-0.0014542
9.335,-0.00145398
9.34,-0.00145375
9.345,-0.00145352
9.35,-0.00145329
9.355,-0.00145306
9.36,-0.00145282
9.365,-0.00145259
9.37,-0.00145235
9.375,-0.00145211
9.38,-0.00145187
9.385,-0.00145162
9.39,-0.00145138
9.395,-0.00145113
9.4,-0.00145088
9.405,-0.00145063
9.41,-0.00145037
9.415,-0.00145012
9.42,-0.00144986
9.425,-0.0014496
9.43,-0.00144934
9.435,-0.00144907
9.44,-0.00144881
9.445,-0.00144854
9.45,-0.00144827
9.455,-0.001448
9.46,-0.00144773
9.465,-0.00144745
9.47,-0.00144717
9.475,-0.00144689
9.48,-0.00144661
9.485,-0.00144633
9.49,-0.00144604
9.495,-0.00144576
9.5,-0.00144547
9.505,-0.00144517
9.51,-0.00144488
9.515,-0.00144459
9.52,-0.00144429
9.525,-0.00144399
9.53,-0.00144369
9.535,-0.00144339
9.54,-0.00144308
9.545,-0.00144277
9.55,-0.00144247
9.555,-0.00144215
9.56,-0.00144184
9.565,-0.00144153
9.57,-0.00144121
9.575,-0.00144089
9.58,-0.00144057
9.585,-0.00144025
9.59,-0.00143993
9.595,-0.0014396
9.6,-0.00143927
9.605,-0.00143894
9.61,-0.00143861
9.615,-0.00143828
9.62,-0.00143794
9.625,-0.0014376
9.63,-0.00143726
9.635,-0.00143692
9.64,-0.00143658
9.645,-0.00143623
9.65,-0.00143589
9.655,-0.00143554
9.66,-0.00143519
9.665,-0.00143483
9.67,-0.00143448
9.675,-0.00143412
9.68,-0.00143376
9.685,-0.0014334
9.69,-0.00143304
9.695,-0.00143268
9.7,-0.00143231
9.705,-0.00143194
9.71,-0.00143157
9.715,-0.0014312
9.72,-0.00143083
9.725,-0.00143045
9.73,-0.00143007
9.735,-0.00142969
9.74,-0.00142931
9.745,-0.00142893
9.75,-0.00142854
9.755,-0.00142816
9.76,-0.00142777
9.765,-0.00142738
9.77,-0.00142699
9.775,-0.00142659
9.78,-0.0014262
9.785,-0.0014258
9.79,-0.0014254
9.795,-0.001425
9.8,-0.00142459
9.805,-0.00142419
9.81,-0.00142378
9.815,-0.00142337
9.82,-0.00142296
9.825,-0.00142255
9.83,-0.00142213
9.835,-0.00142172
9.84,-0.0014213
9.845,-0.00142088
9.85,-0.00142046
9.855,-0.00142003
9.86,-0.00141961
9.865,-0.00141918
9.87,-0.00141875
9.875,-0.00141832
9.88,-0.00141789
9.885,-0.00141745
9.89,-0.00141702
9.895,-0.00141658
9.9,-0.00141614
9.905,-0.0014157
9.91,-0.00141525
9.915,-0.00141481
9.92,-0.00141436
9.925,-0.00141391
9.93,-0.00141346
9.935,-0.00141301
9.94,-0.00141256
9.945,-0.0014121
9.95,-0.00141164
9.955,-0.00141118
9.96,-0.00141072
9.965,-0.00141026
9.97,-0.00140979
9.975,-0.00140932
9.98,-0.00140886
9.985,-0.00140839
9.99,-0.00140791
9.995,-0.00140744
10,-0.00140696
10.005,-0.00140649
10.01,-0.00140601
10.015,-0.00140553
10.02,-0.00140504
10.025,-0.00140456
10.03,-0.00140407
10.035,-0.00140358
10.04,-0.00140307
10.045,-0.0014026
10.05,-0.00140211
10.055,-0.00140161
10.06,-0.00140112
10.065,-0.00140062
10.07,-0.00140012
10.075,-0.00139962
10.08,-0.00139911
10.085,-0.00139861
10.09,-0.0013981
10.095,-0.00139759
10.1,-0.00139708
10.105,-0.00139657
10.11,-0.00139605
10.115,-0.00139554
10.12,-0.00139502
10.125,-0.0013945
10.13,-0.00139398
10.135,-0.00139346
10.14,-0.00139293
10.145,-0.00139241
10.15,-0.00139188
10.155,-0.00139135
10.16,-0.00139082
10.165,-0.00139029
10.17,-0.00138975
10.175,-0.00138922
10.18,-0.00138868
10.185,-0.00138814
10.19,-0.0013876
10.195,-0.00138705
10.2,-0.00138651
10.205,-0.00138596
10.21,-0.00138542
10.215,-0.00138487
10.22,-0.00138431
10.225,-0.00138376
10.23,-0.00138321
10.235,-0.00138265
10.24,-0.00138209
10.245,-0.00138153
10.25,-0.00138097
10.255,-0.00138041
10.26,-0.00137984
10.265,-0.00137928
10.27,-0.00137871
10.275,-0.00137814
10.28,-0.00137757
10.285,-0.001377
10.29,-0.00137642
10.295,-0.00137585
10.3,-0.00137527
10.305,-0.00137469
10.31,-0.00137411
10.315,-0.00137353
10.32,-0.00137294
10.325,-0.00137236
10.33,-0.00137177
10.335,-0.00137118
10.34,-0.00137059
10.345,-0.00137
10.35,-0.0013694
10.355,-0.00136881
10.36,-0.00136821
10.365,-0.00136761
10.37,-0.00136701
10.375,-0.00136641
10.38,-0.00136581
10.385,-0.0013652
10.39,-0.00136459
10.395,-0.00136399
10.4,-0.00136338
10.405,-0.00136276
10.41,-0.00136215
10.415,-0.00136154
10.42,-0.00136092
10.425,-0.0013603
10.43,-0.00135968
10.435,-0.00135906
10.44,-0.00135844
10.445,-0.00135782
10.45,-0.00135719
10.455,-0.00135656
10.46,-0.00135594
10.465,-0.00135531
10.47,-0.00135467
10.475,-0.00135404
10.48,-0.00135341
10.485,-0.00135277
10.49,-0.00135213
10.495,-0.00135149
10.5,-0.00135085
10.505,-0.00135021
10.51,-0.00134957
10.515,-0.00134892
10.52,-0.00134827
10.525,-0.00134763
10.53,-0.00134698
10.535,-0.00134632
10.54,-0.00134567
10.545,-0.00134502
10.55,-0.00134436
10.555,-0.0013437
10.56,-0.00134304
10.565,-0.00134238
10.57,-0.00134172
10.575,-0.00134106
10.58,-0.00134039
10.585,-0.00133973
10.59,-0.00133906
10.595,-0.00133839
10.6,-0.00133772
10.605,-0.00133705
10.61,-0.00133637
10.615,-0.0013357
10.62,-0.00133502
10.625,-0.00133434
10.63,-0.00133366
10.635,-0.00133298
10.64,-0.0013323
10.645,-0.00133161
10.65,-0.00133093
10.655,-0.00133024
10.66,-0.00132955
10.665,-0.00132886
10.67,-0.00132817
10.675,-0.00132748
10.68,-0.00132679
10.685,-0.00132609
10.69,-0.00132539
10.695,-0.0013247
10.7,-0.001324
10.705,-0.00132329
10.71,-0.00132259
10.715,-0.00132189
10.72,-0.00132118
10.725,-0.00132048
10.73,-0.00131977
10.735,-0.00131906
10.74,-0.00131835
10.745,-0.00131763
10.75,-0.00131692
10.755,-0.0013162
10.76,-0.00131549
10.765,-0.00131477
10.77,-0.00131405
10.775,-0.00131333
10.78,-0.00131261
10.785,-0.00131188
10.79,-0.00131116
10.795,-0.00131043
10.8,-0.00130971
10.805,-0.00130898
10.81,-0.00130825
10.815,-0.00130751
10.82,-0.00130678
10.825,-0.00130605
10.83,-0.00130531
10.835,-0.00130457
10.84,-0.00130384
10.845,-0.0013031
10.85,-0.00130235
10.855,-0.00130161
10.86,-0.00130087
10.865,-0.00130012
10.87,-0.00129938
10.875,-0.00129863
10.88,-0.00129788
10.885,-0.00129713
10.89,-0.00129638
10.895,-0.00129563
10.9,-0.00129487
10.905,-0.00129412
10.91,-0.00129336
10.915,-0.0012926
10.92,-0.00129184
10.925,-0.00129108
10.93,-0.00129032
10.935,-0.00128955
10.94,-0.00128879
10.945,-0.00128802
10.95,-0.00128726
10.955,-0.00128649
10.96,-0.00128572
10.965,-0.00128495
10.97,-0.00128418
10.975,-0.0012834
10.98,-0.00128263
10.985,-0.00128185
10.99,-0.00128107
10.995,-0.0012803
11,-0.00127952
11.005,-0.00127873
11.01,-0.00127795
11.015,-0.00127717
11.02,-0.00127638
11.025,-0.0012756
11.03,-0.00127481
11.035,-0.00127402
11.04,-0.00127323
11.045,-0.00127244
11.05,-0.00127165
11.055,-0.00127086
11.06,-0.00127006
11.065,-0.00126927
11.07,-0.00126847
11.075,-0.00126767
11.08,-0.00126687
11.085,-0.00126607
11.09,-0.00126527
11.095,-0.00126447
11.1,-0.00126366
11.105,-0.00126286
11.11,-0.00126205
11.115,-0.00126124
11.12,-0.00126044
11.125,-0.00125963
11.13,-0.00125881
11.135,-0.001258
11.14,-0.00125719
11.145,-0.00125637
11.15,-0.00125556
11.155,-0.00125474
11.16,-0.00125392
11.165,-0.0012531
11.17,-0.00125228
11.175,-0.00125146
11.18,-0.00125064
11.185,-0.00124982
11.19,-0.00124899
11.195,-0.00124817
11.2,-0.00124734
11.205,-0.00124651
11.21,-0.00124568
11.215,-0.00124485
11.22,-0.00124402
11.225,-0.00124319
11.23,-0.00124235
11.235,-0.00124152
11.24,-0.00124068
11.245,-0.00123984
11.25,-0.00123901
11.255,-0.00123817
11.26,-0.00123733
11.265,-0.00123649
11.27,-0.00123564
11.275,-0.0012348
11.28,-0.00123396
11.285,-0.00123311
11.29,-0.00123226
11.295,-0.00123142
11.3,-0.00123057
11.305,-0.00122972
11.31,-0.00122887
11.315,-0.00122801
11.32,-0.00122716
11.325,-0.00122631
11.33,-0.00122545
11.335,-0.0012246
11.34,-0.00122374
11.345,-0.00122288
11.35,-0.00122202
11.355,-0.00122116
11.36,-0.0012203
11.365,-0.00121944
11.37,-0.00121857
11.375,-0.00121771
11.38,-0.00121684
11.385,-0.00121598
11.39,-0.00121511
11.395,-0.00121424
11.4,-0.00121337
11.405,-0.0012125
11.41,-0.00121163
11.415,-0.00121076
11.42,-0.00120988
11.425,-0.00120901
11.43,-0.00120814
11.435,-0.00120726
11.44,-0.00120638
11.445,-0.0012055
11.45,-0.00120462
11.455,-0.00120374
11.46,-0.00120286
11.465,-0.00120198
11.47,-0.0012011
11.475,-0.00120022
11.48,-0.00119933
11.485,-0.00119844
11.49,-0.00119756
11.495,-0.00119667
11.5,-0.00119578
11.505,-0.00119489
11.51,-0.001194
11.515,-0.00119311
11.52,-0.00119222
11.525,-0.00119133
11.53,-0.00119043
11.535,-0.00118954
11.54,-0.00118864
11.545,-0.00118774
11.55,-0.00118685
11.555,-0.00118595
11.56,-0.00118505
11.565,-0.00118415
11.57,-0.00118325
11.575,-0.00118235
11.58,-0.00118144
11.585,-0.00118054
11.59,-0.00117963
11.595,-0.00117873
11.6,-0.00117782
11.605,-0.00117692
11.61,-0.00117601
11.615,-0.0011751
11.62,-0.00117419
11.625,-0.00117328
11.63,-0.00117237
11.635,-0.00117145
11.64,-0.00117054
11.645,-0.00116963
11.65,-0.00116871
11.655,-0.0011678
11.66,-0.00116688
11.665,-0.00116596
11.67,-0.00116505
11.675,-0.00116413
11.68,-0.00116321
11.685,-0.00116229
11.69,-0.00116137
11.695,-0.00116044
11.7,-0.00115952
11.705,-0.0011586
11.71,-0.00115767
11.715,-0.00115675
11.72,-0.00115582
11.725,-0.0011549
11.73,-0.00115397
11.735,-0.00115304
11.74,-0.00115211
11.745,-0.00115118
11.75,-0.00115025
11.755,-0.00114932
11.76,-0.00114839
11.765,-0.00114745
11.77,-0.00114652
11.775,-0.00114559
11.78,-0.00114465
11.785,-0.00114372
11.79,-0.00114278
11.795,-0.00114184
11.8,-0.0011409
11.805,-0.00113997
11.81,-0.00113903
11.815,-0.00113809
11.82,-0.00113715
11.825,-0.0011362
11.83,-0.00113526
11.835,-0.00113432
11.84,-0.00113338
11.845,-0.00113243
11.85,-0.00113149
11.855,-0.00113054
11.86,-0.00112959
11.865,-0.00112865
11.87,-0.0011277
11.875,-0.00112675
11.88,-0.0011258
11.885,-0.00112485
11.89,-0.0011239
11.895,-0.00112295
11.9,-0.001122
11.905,-0.00112105
11.91,-0.00112009
11.915,-0.00111914
11.92,-0.00111819
11.925,-0.00111723
11.93,-0.00111628
11.935,-0.00111532
11.94,-0.00111436
11.945,-0.00111341
11.95,-0.00111245
11.955,-0.00111149
11.96,-0.00111053
11.965,-0.00110957
11.97,-0.00110861
11.975,-0.00110765
11.98,-0.00110669
11.985,-0.00110573
11.99,-0.00110476
11.995,-0.0011038
12,-0.00110284
12.005,-0.00110187
12.01,-0.00110091
12.015,-0.00109994
12.02,-0.00109898
12.025,-0.00109801
12.03,-0.00109704
12.035,-0.00109607
12.04,-0.0010951
12.045,-0.00109414
12.05,-0.00109317
12.055,-0.0010922
12.06,-0.00109123
12.065,-0.00109025
12.07,-0.00108928
12.075,-0.00108831
12.08,-0.00108734
12.085,-0.00108636
12.09,-0.00108539
12.095,-0.00108442
12.1,-0.00108344
12.105,-0.00108247
12.11,-0.00108149
12.115,-0.00108051
12.12,-0.00107954
12.125,-0.00107856
12.13,-0.00107758
12.135,-0.0010766
12.14,-0.00107563
12.145,-0.00107465
12.15,-0.00107367
12.155,-0.00107269
12.16,-0.00107171
12.165,-0.00107073
12.17,-0.00106974
12.175,-0.00106876
12.18,-0.00106778
12.185,-0.0010668
12.19,-0.00106581
12.195,-0.00106483
12.2,-0.00106385
12.205,-0.00106286
12.21,-0.00106188
12.215,-0.00106089
12.22,-0.00105991
12.225,-0.00105892
12.23,-0.00105793
12.235,-0.00105694
12.24,-0.00105596
12.245,-0.00105497
12.25,-0.00105398
12.255,-0.00105299
12.26,-0.001052
12.265,-0.00105101
12.27,-0.00105002
12.275,-0.00104903
12.28,-0.00104804
12.285,-0.00104705
12.29,-0.00104606
12.295,-0.00104507
12.3,-0.00104408
12.305,-0.00104308
12.31,-0.00104209
12.315,-0.0010411
12.32,-0.0010401
12.325,-0.00103911
12.33,-0.00103812
12.335,-0.00103712
12.34,-0.00103613
12.345,-0.00103513
12.35,-0.00103414
12.355,-0.00103314
12.36,-0.00103214
12.365,-0.00103115
12.37,-0.00103015
12.375,-0.00102915
12.38,-0.00102816
12.385,-0.00102716
12.39,-0.00102616
12.395,-0.00102516
12.4,-0.00102416
12.405,-0.00102316
12.41,-0.00102217
12.415,-0.00102117
12.42,-0.00102017
12.425,-0.00101917
12.43,-0.00101817
12.435,-0.00101717
12.44,-0.00101616
12.445,-0.00101516
12.45,-0.00101416
12.455,-0.00101316
12.46,-0.00101216
12.465,-0.00101116
12.47,-0.00101016
12.475,-0.00100915
12.48,-0.00100815
12.485,-0.00100715
12.49,-0.00100614
12.495,-0.00100514
12.5,-0.00100414
12.505,-0.00100313
12.51,-0.00100213
12.515,-0.00100112
12.52,-0.00100012
12.525,-0.000999116
12.53,-0.000998111
12.535,-0.000997106
12.54,-0.0009961
12.545,-0.000995095
12.55,-0.00099409
12.555,-0.000993084
12.56,-0.000992078
12.565,-0.000991072
12.57,-0.000990066
12.575,-0.000989059
12.58,-0.000988053
12.585,-0.000987046
12.59,-0.000986039
12.595,-0.000985032
12.6,-0.000984025
12.605,-0.000983018
12.61,-0.00098201
12.615,-0.000981003
12.62,-0.000979995
12.625,-0.000978988
12.63,-0.00097798
12.635,-0.000976972
12.64,-0.000975964
12.645,-0.000974955
12.65,-0.000973947
12.655,-0.000972939
12.66,-0.00097193
12.665,-0.000970921
12.67,-0.000969913
12.675,-0.000968904
12.68,-0.000967895
12.685,-0.000966886
12.69,-0.000965877
12.695,-0.000964868
12.7,-0.000963859
12.705,-0.00096285
12.71,-0.000961841
12.715,-0.000960831
12.72,-0.000959822
12.725,-0.000958813
12.73,-0.000957803
12.735,-0.000956794
12.74,-0.000955784
12.745,-0.000954775
12.75,-0.000953765
12.755,-0.000952755
12.76,-0.000951746
12.765,-0.000950736
12.77,-0.000949727
12.775,-0.000948717
12.78,-0.000947707
12.785,-0.000946698
12.79,-0.000945688
12.795,-0.000944678
12.8,-0.000943669
12.805,-0.000942659
12.81,-0.000941649
12.815,-0.00094064
12.82,-0.00093963
12.825,-0.000938621
12.83,-0.000937611
12.835,-0.000936602
12.84,-0.000935592
12.845,-0.000934583
12.85,-0.000933574
12.855,-0.000932565
12.86,-0.000931555
12.865,-0.000930546
12.87,-0.000929537
12.875,-0.000928528
12.88,-0.000927519
12.885,-0.00092651
12.89,-0.000925502
12.895,-0.000924493
12.9,-0.000923484
12.905,-0.000922476
12.91,-0.000921467
12.915,-0.000920459
12.92,-0.000919451
12.925,-0.000918443
12.93,-0.000917435
12.935,-0.000916427
12.94,-0.000915419
12.945,-0.000914411
12.95,-0.000913404
12.955,-0.000912396
12.96,-0.000911389
12.965,-0.000910382
12.97,-0.000909375
12.975,-0.000908368
12.98,-0.000907362
12.985,-0.000906355
12.99,-0.000905349
12.995,-0.000904342
13,-0.000903336
13.005,-0.00090233
13.01,-0.000901325
13.015,-0.000900319
13.02,-0.000899314
13.025,-0.000898309
13.03,-0.000897304
13.035,-0.000896299
13.04,-0.000895294
13.045,-0.00089429
13.05,-0.000893286
13.055,-0.000892282
13.06,-0.000891278
13.065,-0.000890274
13.07,-0.000889271
13.075,-0.000888268
13.08,-0.000887265
13.085,-0.000886262
13.09,-0.00088526
13.095,-0.000884258
13.1,-0.000883256
13.105,-0.000882254
13.11,-0.000881252
13.115,-0.000880251
13.12,-0.00087925
13.125,-0.000878249
13.13,-0.000877249
13.135,-0.000876249
13.14,-0.000875249
13.145,-0.000874249
13.15,-0.00087325
13.155,-0.000872251
13.16,-0.000871252
13.165,-0.000870254
13.17,-0.000869255
13.175,-0.000868258
13.18,-0.00086726
13.185,-0.000866263
13.19,-0.000865266
13.195,-0.000864269
13.2,-0.000863273
13.205,-0.000862277
13.21,-0.000861281
13.215,-0.000860286
13.22,-0.000859291
13.225,-0.000858296
13.23,-0.000857302
13.235,-0.000856308
13.24,-0.000855314
13.245,-0.000854321
13.25,-0.000853328
13.255,-0.000852335
13.26,-0.000851343
13.265,-0.000850351
