C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\DARTWARS_TestChip_res1_w1_l280_param.son DE_EMBEDDED Lk=8.5 l=280.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res1_w1_l280_param
6.42,-0.00125991
6.422,-0.00126028
6.424,-0.00126066
6.426,-0.00126104
6.428,-0.00126142
6.43,-0.00126179
6.432,-0.00126217
6.434,-0.00126255
6.436,-0.00126292
6.438,-0.0012633
6.44,-0.00126367
6.442,-0.00126405
6.444,-0.00126443
6.446,-0.0012648
6.448,-0.00126518
6.45,-0.00126555
6.452,-0.00126592
6.454,-0.0012663
6.456,-0.00126667
6.458,-0.00126705
6.46,-0.00126742
6.462,-0.00126779
6.464,-0.00126817
6.466,-0.00126854
6.468,-0.00126891
6.47,-0.00126929
6.472,-0.00126966
6.474,-0.00127003
6.476,-0.0012704
6.478,-0.00127077
6.48,-0.00127115
6.482,-0.00127152
6.484,-0.00127189
6.486,-0.00127226
6.488,-0.00127263
6.49,-0.001273
6.492,-0.00127337
6.494,-0.00127374
6.496,-0.00127411
6.498,-0.00127448
6.5,-0.00127485
6.502,-0.00127522
6.504,-0.00127559
6.506,-0.00127596
6.508,-0.00127632
6.51,-0.00127669
6.512,-0.00127706
6.514,-0.00127743
6.516,-0.0012778
6.518,-0.00127816
6.52,-0.00127853
6.522,-0.0012789
6.524,-0.00127926
6.526,-0.00127963
6.528,-0.00128
6.53,-0.00128036
6.532,-0.00128073
6.534,-0.00128109
6.536,-0.00128146
6.538,-0.00128182
6.54,-0.00128219
6.542,-0.00128255
6.544,-0.00128292
6.546,-0.00128328
6.548,-0.00128365
6.55,-0.00128401
6.552,-0.00128437
6.554,-0.00128474
6.556,-0.0012851
6.558,-0.00128546
6.56,-0.00128582
6.562,-0.00128619
6.564,-0.00128655
6.566,-0.00128691
6.568,-0.00128727
6.57,-0.00128763
6.572,-0.00128799
6.574,-0.00128836
6.576,-0.00128872
6.578,-0.00128908
6.58,-0.00128944
6.582,-0.0012898
6.584,-0.00129016
6.586,-0.00129052
6.588,-0.00129087
6.59,-0.00129123
6.592,-0.00129159
6.594,-0.00129195
6.596,-0.00129231
6.598,-0.00129267
6.6,-0.00129302
6.602,-0.00129338
6.604,-0.00129374
6.606,-0.0012941
6.608,-0.00129445
6.61,-0.00129481
6.612,-0.00129517
6.614,-0.00129552
6.616,-0.00129588
6.618,-0.00129623
6.62,-0.00129659
6.622,-0.00129694
6.624,-0.0012973
6.626,-0.00129765
6.628,-0.00129801
6.63,-0.00129836
6.632,-0.00129872
6.634,-0.00129907
6.636,-0.00129942
6.638,-0.00129978
6.64,-0.00130013
6.642,-0.00130048
6.644,-0.00130083
6.646,-0.00130119
6.648,-0.00130154
6.65,-0.00130189
6.652,-0.00130224
6.654,-0.00130259
6.656,-0.00130294
6.658,-0.00130329
6.66,-0.00130364
6.662,-0.00130399
6.664,-0.00130434
6.666,-0.00130469
6.668,-0.00130504
6.67,-0.00130539
6.672,-0.00130574
6.674,-0.00130609
6.676,-0.00130644
6.678,-0.00130679
6.68,-0.00130713
6.682,-0.00130748
6.684,-0.00130783
6.686,-0.00130818
6.688,-0.00130852
6.69,-0.00130887
6.692,-0.00130922
6.694,-0.00130956
6.696,-0.00130991
6.698,-0.00131025
6.7,-0.0013106
6.702,-0.00131095
6.704,-0.00131129
6.706,-0.00131163
6.708,-0.00131198
6.71,-0.00131232
6.712,-0.00131267
6.714,-0.00131301
6.716,-0.00131335
6.718,-0.0013137
6.72,-0.00131404
6.722,-0.00131438
6.724,-0.00131472
6.726,-0.00131507
6.728,-0.00131541
6.73,-0.00131575
6.732,-0.00131609
6.734,-0.00131643
6.736,-0.00131677
6.738,-0.00131711
6.74,-0.00131745
6.742,-0.00131779
6.744,-0.00131813
6.746,-0.00131847
6.748,-0.00131881
6.75,-0.00131915
6.752,-0.00131949
6.754,-0.00131983
6.756,-0.00132017
6.758,-0.0013205
6.76,-0.00132084
6.762,-0.00132118
6.764,-0.00132152
6.766,-0.00132185
6.768,-0.00132219
6.77,-0.00132253
6.772,-0.00132286
6.774,-0.0013232
6.776,-0.00132353
6.778,-0.00132387
6.78,-0.0013242
6.782,-0.00132454
6.784,-0.00132487
6.786,-0.00132521
6.788,-0.00132554
6.79,-0.00132587
6.792,-0.00132621
6.794,-0.00132654
6.796,-0.00132687
6.798,-0.00132721
6.8,-0.00132754
6.802,-0.00132787
6.804,-0.0013282
6.806,-0.00132853
6.808,-0.00132887
6.81,-0.0013292
6.812,-0.00132953
6.814,-0.00132986
6.816,-0.00133019
6.818,-0.00133052
6.82,-0.00133085
6.822,-0.00133118
6.824,-0.00133151
6.826,-0.00133183
6.828,-0.00133216
6.83,-0.00133249
6.832,-0.00133282
6.834,-0.00133315
6.836,-0.00133347
6.838,-0.0013338
6.84,-0.00133413
6.842,-0.00133446
6.844,-0.00133478
6.846,-0.00133511
6.848,-0.00133543
6.85,-0.00133576
6.852,-0.00133609
6.854,-0.00133641
6.856,-0.00133673
6.858,-0.00133706
6.86,-0.00133738
6.862,-0.00133771
6.864,-0.00133803
6.866,-0.00133835
6.868,-0.00133868
6.87,-0.001339
6.872,-0.00133932
6.874,-0.00133965
6.876,-0.00133997
6.878,-0.00134029
6.88,-0.00134061
6.882,-0.00134093
6.884,-0.00134125
6.886,-0.00134157
6.888,-0.00134189
6.89,-0.00134221
6.892,-0.00134253
6.894,-0.00134285
6.896,-0.00134317
6.898,-0.00134349
6.9,-0.00134381
6.902,-0.00134413
6.904,-0.00134445
6.906,-0.00134476
6.908,-0.00134508
6.91,-0.0013454
6.912,-0.00134572
6.914,-0.00134603
6.916,-0.00134635
6.918,-0.00134667
6.92,-0.00134698
6.922,-0.0013473
6.924,-0.00134761
6.926,-0.00134793
6.928,-0.00134824
6.93,-0.00134856
6.932,-0.00134887
6.934,-0.00134919
6.936,-0.0013495
6.938,-0.00134981
6.94,-0.00135013
6.942,-0.00135044
6.944,-0.00135075
6.946,-0.00135106
6.948,-0.00135138
6.95,-0.00135169
6.952,-0.001352
6.954,-0.00135231
6.956,-0.00135262
6.958,-0.00135293
6.96,-0.00135324
6.962,-0.00135355
6.964,-0.00135386
6.966,-0.00135417
6.968,-0.00135448
6.97,-0.00135479
6.972,-0.0013551
6.974,-0.00135541
6.976,-0.00135571
6.978,-0.00135602
6.98,-0.00135633
6.982,-0.00135664
6.984,-0.00135694
6.986,-0.00135725
6.988,-0.00135756
6.99,-0.00135786
6.992,-0.00135817
6.994,-0.00135847
6.996,-0.00135878
6.998,-0.00135908
7,-0.00135939
7.002,-0.00135969
7.004,-0.00136
7.006,-0.0013603
7.008,-0.0013606
7.01,-0.00136091
7.012,-0.00136121
7.014,-0.00136151
7.016,-0.00136181
7.018,-0.00136212
7.02,-0.00136242
7.022,-0.00136272
7.024,-0.00136302
7.026,-0.00136332
7.028,-0.00136362
7.03,-0.00136392
7.032,-0.00136422
7.034,-0.00136452
7.036,-0.00136482
7.038,-0.00136512
7.04,-0.00136542
7.042,-0.00136572
7.044,-0.00136601
7.046,-0.00136631
7.048,-0.00136661
7.05,-0.00136691
7.052,-0.0013672
7.054,-0.0013675
7.056,-0.0013678
7.058,-0.00136809
7.06,-0.00136839
7.062,-0.00136869
7.064,-0.00136898
7.066,-0.00136928
7.068,-0.00136957
7.07,-0.00136986
7.072,-0.00137016
7.074,-0.00137045
7.076,-0.00137075
7.078,-0.00137104
7.08,-0.00137133
7.082,-0.00137163
7.084,-0.00137192
7.086,-0.00137221
7.088,-0.0013725
7.09,-0.00137279
7.092,-0.00137308
7.094,-0.00137338
7.096,-0.00137367
7.098,-0.00137396
7.1,-0.00137425
7.102,-0.00137454
7.104,-0.00137483
7.106,-0.00137511
7.108,-0.0013754
7.11,-0.00137569
7.112,-0.00137598
7.114,-0.00137627
7.116,-0.00137656
7.118,-0.00137684
7.12,-0.00137713
7.122,-0.00137742
7.124,-0.0013777
7.126,-0.00137799
7.128,-0.00137828
7.13,-0.00137856
7.132,-0.00137885
7.134,-0.00137913
7.136,-0.00137942
7.138,-0.0013797
7.14,-0.00137998
7.142,-0.00138027
7.144,-0.00138055
7.146,-0.00138083
7.148,-0.00138112
7.15,-0.0013814
7.152,-0.00138168
7.154,-0.00138196
7.156,-0.00138225
7.158,-0.00138253
7.16,-0.00138281
7.162,-0.00138309
7.164,-0.00138337
7.166,-0.00138365
7.168,-0.00138393
7.17,-0.00138421
7.172,-0.00138449
7.174,-0.00138477
7.176,-0.00138505
7.178,-0.00138532
7.18,-0.0013856
7.182,-0.00138588
7.184,-0.00138616
7.186,-0.00138644
7.188,-0.00138671
7.19,-0.00138699
7.192,-0.00138726
7.194,-0.00138754
7.196,-0.00138782
7.198,-0.00138809
7.2,-0.00138837
7.202,-0.00138864
7.204,-0.00138892
7.206,-0.00138919
7.208,-0.00138946
7.21,-0.00138974
7.212,-0.00139001
7.214,-0.00139028
7.216,-0.00139056
7.218,-0.00139083
7.22,-0.0013911
7.222,-0.00139137
7.224,-0.00139164
7.226,-0.00139192
7.228,-0.00139219
7.23,-0.00139246
7.232,-0.00139273
7.234,-0.001393
7.236,-0.00139327
7.238,-0.00139354
7.24,-0.0013938
7.242,-0.00139407
7.244,-0.00139434
7.246,-0.00139461
7.248,-0.00139488
7.25,-0.00139515
7.252,-0.00139541
7.254,-0.00139568
7.256,-0.00139595
7.258,-0.00139621
7.26,-0.00139648
7.262,-0.00139674
7.264,-0.00139701
7.266,-0.00139727
7.268,-0.00139754
7.27,-0.0013978
7.272,-0.00139807
7.274,-0.00139833
7.276,-0.00139859
7.278,-0.00139886
7.28,-0.00139912
7.282,-0.00139938
7.284,-0.00139965
7.286,-0.00139991
7.288,-0.00140017
7.29,-0.00140043
7.292,-0.00140069
7.294,-0.00140095
7.296,-0.00140121
7.298,-0.00140147
7.3,-0.00140173
7.302,-0.00140199
7.304,-0.00140225
7.306,-0.00140251
7.308,-0.00140277
7.31,-0.00140303
7.312,-0.00140328
7.314,-0.00140354
7.316,-0.0014038
7.318,-0.00140406
7.32,-0.00140431
7.322,-0.00140457
7.324,-0.00140483
7.326,-0.00140508
7.328,-0.00140534
7.33,-0.00140559
7.332,-0.00140585
7.334,-0.00140608
7.336,-0.00140636
7.338,-0.00140661
7.34,-0.00140686
7.342,-0.00140712
7.344,-0.00140737
7.346,-0.00140762
7.348,-0.00140787
7.35,-0.00140813
7.352,-0.00140838
7.354,-0.00140863
7.356,-0.00140888
7.358,-0.00140913
7.36,-0.00140938
7.362,-0.00140963
7.364,-0.00140988
7.366,-0.00141013
7.368,-0.00141038
7.37,-0.00141063
7.372,-0.00141088
7.374,-0.00141113
7.376,-0.00141137
7.378,-0.00141162
7.38,-0.00141187
7.382,-0.00141212
7.384,-0.00141236
7.386,-0.00141261
7.388,-0.00141286
7.39,-0.0014131
7.392,-0.00141335
7.394,-0.00141359
7.396,-0.00141384
7.398,-0.00141408
7.4,-0.00141433
7.402,-0.00141457
7.404,-0.00141481
7.406,-0.00141506
7.408,-0.0014153
7.41,-0.00141554
7.412,-0.00141578
7.414,-0.00141603
7.416,-0.00141627
7.418,-0.00141651
7.42,-0.00141675
7.422,-0.00141699
7.424,-0.00141723
7.426,-0.00141747
7.428,-0.00141771
7.43,-0.00141795
7.432,-0.00141819
7.434,-0.00141843
7.436,-0.00141867
7.438,-0.00141891
7.44,-0.00141914
7.442,-0.00141938
7.444,-0.00141962
7.446,-0.00141986
7.448,-0.00142009
7.45,-0.00142033
7.452,-0.00142056
7.454,-0.0014208
7.456,-0.00142104
7.458,-0.00142127
7.46,-0.00142151
7.462,-0.00142174
7.464,-0.00142197
7.466,-0.00142221
7.468,-0.00142244
7.47,-0.00142267
7.472,-0.00142291
7.474,-0.00142314
7.476,-0.00142337
7.478,-0.0014236
7.48,-0.00142384
7.482,-0.00142407
7.484,-0.0014243
7.486,-0.00142453
7.488,-0.00142476
7.49,-0.00142499
7.492,-0.00142522
7.494,-0.00142545
7.496,-0.00142568
7.498,-0.00142591
7.5,-0.00142613
7.502,-0.00142636
7.504,-0.00142659
7.506,-0.00142682
7.508,-0.00142704
7.51,-0.00142727
7.512,-0.0014275
7.514,-0.00142772
7.516,-0.00142795
7.518,-0.00142817
7.52,-0.0014284
7.522,-0.00142862
7.524,-0.00142885
7.526,-0.00142907
7.528,-0.0014293
7.53,-0.00142952
7.532,-0.00142974
7.534,-0.00142997
7.536,-0.00143019
7.538,-0.00143041
7.54,-0.00143063
7.542,-0.00143086
7.544,-0.00143108
7.546,-0.0014313
7.548,-0.00143152
7.55,-0.00143174
7.552,-0.00143196
7.554,-0.00143218
7.556,-0.0014324
7.558,-0.00143262
7.56,-0.00143284
7.562,-0.00143305
7.564,-0.00143327
7.566,-0.00143349
7.568,-0.00143371
7.57,-0.00143392
7.572,-0.00143414
7.574,-0.00143436
7.576,-0.00143457
7.578,-0.00143479
7.58,-0.00143501
7.582,-0.00143522
7.584,-0.00143544
7.586,-0.00143565
7.588,-0.00143586
7.59,-0.00143608
7.592,-0.00143629
7.594,-0.00143651
7.596,-0.00143672
7.598,-0.00143693
7.6,-0.00143714
7.602,-0.00143736
7.604,-0.00143757
7.606,-0.00143778
7.608,-0.00143799
7.61,-0.0014382
7.612,-0.00143841
7.614,-0.00143862
7.616,-0.00143883
7.618,-0.00143904
7.62,-0.00143925
7.622,-0.00143946
7.624,-0.00143967
7.626,-0.00143987
7.628,-0.00144008
7.63,-0.00144029
7.632,-0.0014405
7.634,-0.0014407
7.636,-0.00144091
7.638,-0.00144112
7.64,-0.00144132
7.642,-0.00144153
7.644,-0.00144173
7.646,-0.00144194
7.648,-0.00144214
7.65,-0.00144235
7.652,-0.00144255
7.654,-0.00144275
7.656,-0.00144296
7.658,-0.00144316
7.66,-0.00144336
7.662,-0.00144356
7.664,-0.00144377
7.666,-0.00144397
7.668,-0.00144417
7.67,-0.00144437
7.672,-0.00144457
7.674,-0.00144477
7.676,-0.00144497
7.678,-0.00144517
7.68,-0.00144537
7.682,-0.00144557
7.684,-0.00144577
7.686,-0.00144597
7.688,-0.00144616
7.69,-0.00144636
7.692,-0.00144656
7.694,-0.00144676
7.696,-0.00144695
7.698,-0.00144715
7.7,-0.00144735
7.702,-0.00144754
7.704,-0.00144774
7.706,-0.00144793
7.708,-0.00144813
7.71,-0.00144832
7.712,-0.00144851
7.714,-0.00144871
7.716,-0.0014489
7.718,-0.0014491
7.72,-0.00144929
7.722,-0.00144948
7.724,-0.00144967
7.726,-0.00144986
7.728,-0.00145006
7.73,-0.00145025
7.732,-0.00145044
7.734,-0.00145063
7.736,-0.00145082
7.738,-0.00145101
7.74,-0.0014512
7.742,-0.00145139
7.744,-0.00145158
7.746,-0.00145176
7.748,-0.00145195
7.75,-0.00145214
7.752,-0.00145233
7.754,-0.00145252
7.756,-0.0014527
7.758,-0.00145289
7.76,-0.00145307
7.762,-0.00145326
7.764,-0.00145345
7.766,-0.00145363
7.768,-0.00145382
7.77,-0.001454
7.772,-0.00145418
7.774,-0.00145437
7.776,-0.00145455
7.778,-0.00145474
7.78,-0.00145492
7.782,-0.0014551
7.784,-0.00145528
7.786,-0.00145547
7.788,-0.00145565
7.79,-0.00145583
7.792,-0.00145601
7.794,-0.00145619
7.796,-0.00145637
7.798,-0.00145655
7.8,-0.00145673
7.802,-0.00145691
7.804,-0.00145709
7.806,-0.00145727
7.808,-0.00145744
7.81,-0.00145762
7.812,-0.0014578
7.814,-0.00145798
7.816,-0.00145815
7.818,-0.00145833
7.82,-0.00145851
7.822,-0.00145868
7.824,-0.00145886
7.826,-0.00145903
7.828,-0.00145921
7.83,-0.00145938
7.832,-0.00145956
7.834,-0.00145973
7.836,-0.00145991
7.838,-0.00146008
7.84,-0.00146025
7.842,-0.00146043
7.844,-0.0014606
7.846,-0.00146077
7.848,-0.00146094
7.85,-0.00146111
7.852,-0.00146128
7.854,-0.00146145
7.856,-0.00146162
7.858,-0.00146179
7.86,-0.00146196
7.862,-0.00146213
7.864,-0.0014623
7.866,-0.00146247
7.868,-0.00146264
7.87,-0.00146281
7.872,-0.00146298
7.874,-0.00146314
7.876,-0.00146331
7.878,-0.00146348
7.88,-0.00146364
7.882,-0.00146381
7.884,-0.00146397
7.886,-0.00146414
7.888,-0.0014643
7.89,-0.00146447
7.892,-0.00146463
7.894,-0.0014648
7.896,-0.00146496
7.898,-0.00146512
7.9,-0.00146529
7.902,-0.00146545
7.904,-0.00146561
7.906,-0.00146577
7.908,-0.00146594
7.91,-0.0014661
7.912,-0.00146626
7.914,-0.00146642
7.916,-0.00146658
7.918,-0.00146674
7.92,-0.0014669
7.922,-0.00146706
7.924,-0.00146722
7.926,-0.00146738
7.928,-0.00146754
7.93,-0.00146769
7.932,-0.00146785
7.934,-0.00146801
7.936,-0.00146817
7.938,-0.00146832
7.94,-0.00146848
7.942,-0.00146863
7.944,-0.00146879
7.946,-0.00146895
7.948,-0.0014691
7.95,-0.00146925
7.952,-0.00146941
7.954,-0.00146956
7.956,-0.00146972
7.958,-0.00146987
7.96,-0.00147002
7.962,-0.00147018
7.964,-0.00147033
7.966,-0.00147048
7.968,-0.00147063
7.97,-0.00147078
7.972,-0.00147093
7.974,-0.00147108
7.976,-0.00147123
7.978,-0.00147138
7.98,-0.00147153
7.982,-0.00147168
7.984,-0.00147183
7.986,-0.00147198
7.988,-0.00147213
7.99,-0.00147228
7.992,-0.00147243
7.994,-0.00147257
7.996,-0.00147272
7.998,-0.00147287
8,-0.00147301
8.002,-0.00147316
8.004,-0.0014733
8.006,-0.00147345
8.008,-0.00147359
8.01,-0.00147374
8.012,-0.00147388
8.014,-0.00147403
8.016,-0.00147417
8.018,-0.00147431
8.02,-0.00147446
8.022,-0.0014746
8.024,-0.00147474
8.026,-0.00147488
8.028,-0.00147502
8.03,-0.00147517
8.032,-0.00147531
8.034,-0.00147545
8.036,-0.00147559
8.038,-0.00147573
8.04,-0.00147587
8.042,-0.00147601
8.044,-0.00147615
8.046,-0.00147628
8.048,-0.00147642
8.05,-0.00147656
8.052,-0.0014767
8.054,-0.00147683
8.056,-0.00147697
8.058,-0.00147711
8.06,-0.00147724
8.062,-0.00147738
8.064,-0.00147752
8.066,-0.00147765
8.068,-0.00147779
8.07,-0.00147792
8.072,-0.00147805
8.074,-0.00147819
8.076,-0.00147832
8.078,-0.00147845
8.08,-0.00147859
8.082,-0.00147872
8.084,-0.00147885
8.086,-0.00147898
8.088,-0.00147912
8.09,-0.00147925
8.092,-0.00147938
8.094,-0.00147951
8.096,-0.00147964
8.098,-0.00147977
8.1,-0.0014799
8.102,-0.00148003
8.104,-0.00148015
8.106,-0.00148028
8.108,-0.00148041
8.11,-0.00148054
8.112,-0.00148067
8.114,-0.00148079
8.116,-0.00148092
8.118,-0.00148105
8.12,-0.00148117
8.122,-0.0014813
8.124,-0.00148142
8.126,-0.00148155
8.128,-0.00148167
8.13,-0.0014818
8.132,-0.00148192
8.134,-0.00148204
8.136,-0.00148217
8.138,-0.00148229
8.14,-0.00148241
8.142,-0.00148254
8.144,-0.00148266
8.146,-0.00148278
8.148,-0.0014829
8.15,-0.00148302
8.152,-0.00148314
8.154,-0.00148326
8.156,-0.00148338
8.158,-0.0014835
8.16,-0.00148362
8.162,-0.00148374
8.164,-0.00148386
8.166,-0.00148398
8.168,-0.00148409
8.17,-0.00148421
8.172,-0.00148433
8.174,-0.00148445
8.176,-0.00148456
8.178,-0.00148468
8.18,-0.00148479
8.182,-0.00148491
8.184,-0.00148503
8.186,-0.00148514
8.188,-0.00148525
8.19,-0.00148537
8.192,-0.00148548
8.194,-0.0014856
8.196,-0.00148571
8.198,-0.00148582
8.2,-0.00148593
8.202,-0.00148605
8.204,-0.00148616
8.206,-0.00148627
8.208,-0.00148638
8.21,-0.00148649
8.212,-0.0014866
8.214,-0.00148671
8.216,-0.00148682
8.218,-0.00148693
8.22,-0.00148704
8.222,-0.00148715
8.224,-0.00148726
8.226,-0.00148736
8.228,-0.00148747
8.23,-0.00148758
8.232,-0.00148769
8.234,-0.00148779
8.236,-0.0014879
8.238,-0.00148801
8.24,-0.00148811
8.242,-0.00148822
8.244,-0.00148832
8.246,-0.00148843
8.248,-0.00148853
8.25,-0.00148863
8.252,-0.00148874
8.254,-0.00148884
8.256,-0.00148894
8.258,-0.00148905
8.26,-0.00148915
8.262,-0.00148925
8.264,-0.00148935
8.266,-0.00148945
8.268,-0.00148955
8.27,-0.00148965
8.272,-0.00148975
8.274,-0.00148985
8.276,-0.00148995
8.278,-0.00149005
8.28,-0.00149015
8.282,-0.00149025
8.284,-0.00149035
8.286,-0.00149045
8.288,-0.00149054
8.29,-0.00149064
8.292,-0.00149074
8.294,-0.00149083
8.296,-0.00149093
8.298,-0.00149102
8.3,-0.00149112
8.302,-0.00149122
8.304,-0.00149131
8.306,-0.0014914
8.308,-0.0014915
8.31,-0.00149159
8.312,-0.00149168
8.314,-0.00149178
8.316,-0.00149187
8.318,-0.00149196
8.32,-0.00149205
8.322,-0.00149215
8.324,-0.00149224
8.326,-0.00149233
8.328,-0.00149242
8.33,-0.00149251
8.332,-0.0014926
8.334,-0.00149269
8.336,-0.00149278
8.338,-0.00149287
8.34,-0.00149295
8.342,-0.00149304
8.344,-0.00149313
8.346,-0.00149322
8.348,-0.00149331
8.35,-0.00149339
8.352,-0.00149348
8.354,-0.00149356
8.356,-0.00149365
8.358,-0.00149374
8.36,-0.00149382
8.362,-0.00149391
8.364,-0.00149399
8.366,-0.00149407
8.368,-0.00149416
8.37,-0.00149424
8.372,-0.00149432
8.374,-0.00149441
8.376,-0.00149449
8.378,-0.00149457
8.38,-0.00149465
8.382,-0.00149473
8.384,-0.00149481
8.386,-0.00149489
8.388,-0.00149497
8.39,-0.00149505
8.392,-0.00149513
8.394,-0.00149521
8.396,-0.00149529
8.398,-0.00149537
8.4,-0.00149545
8.402,-0.00149553
8.404,-0.0014956
8.406,-0.00149568
8.408,-0.00149576
8.41,-0.00149583
8.412,-0.00149591
8.414,-0.00149599
8.416,-0.00149606
8.418,-0.00149614
8.42,-0.00149621
8.422,-0.00149629
8.424,-0.00149636
8.426,-0.00149643
8.428,-0.00149651
8.43,-0.00149658
8.432,-0.00149665
8.434,-0.00149672
8.436,-0.0014968
8.438,-0.00149687
8.44,-0.00149694
8.442,-0.00149701
8.444,-0.00149708
8.446,-0.00149715
8.448,-0.00149722
8.45,-0.00149729
8.452,-0.00149736
8.454,-0.00149743
8.456,-0.0014975
8.458,-0.00149757
8.46,-0.00149763
8.462,-0.0014977
8.464,-0.00149777
8.466,-0.00149783
8.468,-0.0014979
8.47,-0.00149797
8.472,-0.00149803
8.474,-0.0014981
8.476,-0.00149816
8.478,-0.00149823
8.48,-0.00149829
8.482,-0.00149836
8.484,-0.00149842
8.486,-0.00149848
8.488,-0.00149855
8.49,-0.00149861
8.492,-0.00149867
8.494,-0.00149873
8.496,-0.00149879
8.498,-0.00149886
8.5,-0.00149892
8.502,-0.00149898
8.504,-0.00149904
8.506,-0.0014991
8.508,-0.00149914
8.51,-0.00149922
8.512,-0.00149928
8.514,-0.00149933
8.516,-0.00149939
8.518,-0.00149945
8.52,-0.00149951
8.522,-0.00149956
8.524,-0.00149962
8.526,-0.00149968
8.528,-0.00149973
8.53,-0.00149979
8.532,-0.00149984
8.534,-0.0014999
8.536,-0.00149995
8.538,-0.00150001
8.54,-0.00150006
8.542,-0.00150012
8.544,-0.00150017
8.546,-0.00150022
8.548,-0.00150027
8.55,-0.00150033
8.552,-0.00150038
8.554,-0.00150043
8.556,-0.00150048
8.558,-0.00150053
8.56,-0.00150058
8.562,-0.00150063
8.564,-0.00150068
8.566,-0.00150073
8.568,-0.00150078
8.57,-0.00150083
8.572,-0.00150088
8.574,-0.00150093
8.576,-0.00150097
8.578,-0.00150102
8.58,-0.00150107
8.582,-0.00150111
8.584,-0.00150116
8.586,-0.00150121
8.588,-0.00150125
8.59,-0.0015013
8.592,-0.00150134
8.594,-0.00150139
8.596,-0.00150143
8.598,-0.00150148
8.6,-0.00150152
8.602,-0.00150156
8.604,-0.0015016
8.606,-0.00150165
8.608,-0.00150169
8.61,-0.00150173
8.612,-0.00150177
8.614,-0.00150181
8.616,-0.00150185
8.618,-0.00150189
8.62,-0.00150193
8.622,-0.00150197
8.624,-0.00150201
8.626,-0.00150205
8.628,-0.00150209
8.63,-0.00150213
8.632,-0.00150217
8.634,-0.0015022
8.636,-0.00150224
8.638,-0.00150228
8.64,-0.00150232
8.642,-0.00150235
8.644,-0.00150239
8.646,-0.00150242
8.648,-0.00150246
8.65,-0.00150249
8.652,-0.00150253
8.654,-0.00150256
8.656,-0.0015026
8.658,-0.00150263
8.66,-0.00150266
8.662,-0.00150269
8.664,-0.00150273
8.666,-0.00150276
8.668,-0.00150279
8.67,-0.00150282
8.672,-0.00150285
8.674,-0.00150288
8.676,-0.00150291
8.678,-0.00150294
8.68,-0.00150297
8.682,-0.001503
8.684,-0.00150303
8.686,-0.00150306
8.688,-0.00150309
8.69,-0.00150312
8.692,-0.00150314
8.694,-0.00150317
8.696,-0.0015032
8.698,-0.00150322
8.7,-0.00150325
8.702,-0.00150328
8.704,-0.0015033
8.706,-0.00150333
8.708,-0.00150335
8.71,-0.00150337
8.712,-0.0015034
8.714,-0.00150342
8.716,-0.00150345
8.718,-0.00150347
8.72,-0.00150349
8.722,-0.00150351
8.724,-0.00150354
8.726,-0.00150356
8.728,-0.00150358
8.73,-0.0015036
8.732,-0.00150362
8.734,-0.00150364
8.736,-0.00150366
8.738,-0.00150368
8.74,-0.0015037
8.742,-0.00150372
8.744,-0.00150373
8.746,-0.00150375
8.748,-0.00150377
8.75,-0.00150379
8.752,-0.0015038
8.754,-0.00150382
8.756,-0.00150384
8.758,-0.00150385
8.76,-0.00150387
8.762,-0.00150388
8.764,-0.0015039
8.766,-0.00150391
8.768,-0.00150393
8.77,-0.00150394
8.772,-0.00150396
8.774,-0.00150397
8.776,-0.00150398
8.778,-0.00150399
8.78,-0.00150401
8.782,-0.00150402
8.784,-0.00150403
8.786,-0.00150404
8.788,-0.00150405
8.79,-0.00150406
8.792,-0.00150407
8.794,-0.00150408
8.796,-0.00150409
8.798,-0.0015041
8.8,-0.00150411
8.802,-0.00150412
8.804,-0.00150412
8.806,-0.00150413
8.808,-0.00150414
8.81,-0.00150415
8.812,-0.00150415
8.814,-0.00150416
8.816,-0.00150416
8.818,-0.00150417
8.82,-0.00150417
8.822,-0.00150418
8.824,-0.00150418
8.826,-0.00150419
8.828,-0.00150419
8.83,-0.0015042
8.832,-0.0015042
8.834,-0.0015042
8.836,-0.0015042
8.838,-0.00150421
8.84,-0.00150421
8.842,-0.00150421
8.844,-0.00150421
8.846,-0.00150421
8.848,-0.00150421
8.85,-0.00150421
8.852,-0.00150421
8.854,-0.00150421
8.856,-0.00150421
8.858,-0.00150421
8.86,-0.0015042
8.862,-0.0015042
8.864,-0.0015042
8.866,-0.0015042
8.868,-0.00150419
8.87,-0.00150419
8.872,-0.00150419
8.874,-0.00150418
8.876,-0.00150418
8.878,-0.00150417
8.88,-0.00150417
8.882,-0.00150416
8.884,-0.00150415
8.886,-0.00150415
8.888,-0.00150414
8.89,-0.00150413
8.892,-0.00150413
8.894,-0.00150412
8.896,-0.00150411
8.898,-0.0015041
8.9,-0.00150409
8.902,-0.00150408
8.904,-0.00150408
8.906,-0.00150407
8.908,-0.00150405
8.91,-0.00150404
8.912,-0.00150403
8.914,-0.00150402
8.916,-0.00150401
8.918,-0.001504
8.92,-0.00150399
8.922,-0.00150397
8.924,-0.00150396
8.926,-0.00150395
8.928,-0.00150393
8.93,-0.00150392
8.932,-0.0015039
8.934,-0.00150389
8.936,-0.00150388
8.938,-0.00150386
8.94,-0.00150384
