C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res4_w2_tunable_l90.son DE_EMBEDDED Lk=0.0 l=90.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res4_w2_tunable_l90
1.588,-0.0005822
1.59,-0.000583221
1.592,-0.000584246
1.594,-0.000585275
1.596,-0.000586308
1.598,-0.000587345
1.6,-0.000588386
1.602,-0.000589431
1.604,-0.00059048
1.606,-0.000591533
1.608,-0.00059259
1.61,-0.000593651
1.612,-0.000594717
1.614,-0.000595786
1.616,-0.00059686
1.618,-0.000597937
1.62,-0.000599019
1.622,-0.000600105
1.624,-0.000601196
1.626,-0.00060229
1.628,-0.000603389
1.63,-0.000604491
1.632,-0.000605598
1.634,-0.000606709
1.636,-0.000607825
1.638,-0.000608944
1.64,-0.000610068
1.642,-0.000611196
1.644,-0.000612329
1.646,-0.000613466
1.648,-0.000614606
1.65,-0.000615752
1.652,-0.000616901
1.654,-0.000618055
1.656,-0.000619214
1.658,-0.000620376
1.66,-0.000621543
1.662,-0.000622714
1.664,-0.00062389
1.666,-0.00062507
1.668,-0.000626255
1.67,-0.000627444
1.672,-0.000628637
1.674,-0.000629835
1.676,-0.000631037
1.678,-0.000632244
1.68,-0.000633455
1.682,-0.00063467
1.684,-0.00063589
1.686,-0.000637115
1.688,-0.000638344
1.69,-0.000639578
1.692,-0.000640816
1.694,-0.000642058
1.696,-0.000643306
1.698,-0.000644557
1.7,-0.000645814
1.702,-0.000647075
1.704,-0.00064834
1.706,-0.00064961
1.708,-0.000650885
1.71,-0.000652165
1.712,-0.000653449
1.714,-0.000654737
1.716,-0.000656031
1.718,-0.000657329
1.72,-0.000658631
1.722,-0.000659939
1.724,-0.000661251
1.726,-0.000662568
1.728,-0.000663889
1.73,-0.000665215
1.732,-0.000666546
1.734,-0.000667882
1.736,-0.000669223
1.738,-0.000670568
1.74,-0.000671918
1.742,-0.000673273
1.744,-0.000674633
1.746,-0.000675997
1.748,-0.000677367
1.75,-0.000678741
1.752,-0.00068012
1.754,-0.000681504
1.756,-0.000682893
1.758,-0.000684287
1.76,-0.000685685
1.762,-0.000687089
1.764,-0.000688497
1.766,-0.000689911
1.768,-0.000691329
1.77,-0.000692752
1.772,-0.00069418
1.774,-0.000695614
1.776,-0.000697052
1.778,-0.000698495
1.78,-0.000699943
1.782,-0.000701396
1.784,-0.000702855
1.786,-0.000704318
1.788,-0.000705786
1.79,-0.00070726
1.792,-0.000708738
1.794,-0.000710222
1.796,-0.00071171
1.798,-0.000713204
1.8,-0.000714703
1.802,-0.000716207
1.804,-0.000717716
1.806,-0.00071923
1.808,-0.00072075
1.81,-0.000722275
1.812,-0.000723804
1.814,-0.000725339
1.816,-0.00072688
1.818,-0.000728425
1.82,-0.000729976
1.822,-0.000731532
1.824,-0.000733093
1.826,-0.000734659
1.828,-0.000736231
1.83,-0.000737808
1.832,-0.00073939
1.834,-0.000740978
1.836,-0.000742571
1.838,-0.000744169
1.84,-0.000745772
1.842,-0.000747381
1.844,-0.000748995
1.846,-0.000750615
1.848,-0.00075224
1.85,-0.00075387
1.852,-0.000755506
1.854,-0.000757147
1.856,-0.000758794
1.858,-0.000760446
1.86,-0.000762104
1.862,-0.000763767
1.864,-0.000765435
1.866,-0.000767109
1.868,-0.000768789
1.87,-0.000770473
1.872,-0.000772164
1.874,-0.00077386
1.876,-0.000775561
1.878,-0.000777268
1.88,-0.000778981
1.882,-0.000780699
1.884,-0.000782423
1.886,-0.000784152
1.888,-0.000785887
1.89,-0.000787628
1.892,-0.000789374
1.894,-0.000791126
1.896,-0.000792884
1.898,-0.000794647
1.9,-0.000796416
1.902,-0.00079819
1.904,-0.00079997
1.906,-0.000801756
1.908,-0.000803548
1.91,-0.000805345
1.912,-0.000807148
1.914,-0.000808957
1.916,-0.000810772
1.918,-0.000812592
1.92,-0.000814418
1.922,-0.00081625
1.924,-0.000818088
1.926,-0.000819932
1.928,-0.000821781
1.93,-0.000823636
1.932,-0.000825497
1.934,-0.000827364
1.936,-0.000829237
1.938,-0.000831116
1.94,-0.000833001
1.942,-0.000834891
1.944,-0.000836788
1.946,-0.00083869
1.948,-0.000840598
1.95,-0.000842513
1.952,-0.000844433
1.954,-0.000846359
1.956,-0.000848291
1.958,-0.00085023
1.96,-0.000852174
1.962,-0.000854124
1.964,-0.00085608
1.966,-0.000858043
1.968,-0.000860011
1.97,-0.000861986
1.972,-0.000863966
1.974,-0.000865953
1.976,-0.000867945
1.978,-0.000869944
1.98,-0.000871949
1.982,-0.00087396
1.984,-0.000875978
1.986,-0.000878001
1.988,-0.000880031
1.99,-0.000882067
1.992,-0.000884109
1.994,-0.000886157
1.996,-0.000888211
1.998,-0.000890272
2,-0.000892339
2.002,-0.000894412
2.004,-0.000896491
2.006,-0.000898577
2.008,-0.000900669
2.01,-0.000902767
2.012,-0.000904872
2.014,-0.000906983
2.016,-0.0009091
2.018,-0.000911224
2.02,-0.000913354
2.022,-0.00091549
2.024,-0.000917633
2.026,-0.000919782
2.028,-0.000921938
2.03,-0.0009241
2.032,-0.000926268
2.034,-0.000928443
2.036,-0.000930624
2.038,-0.000932812
2.04,-0.000935006
2.042,-0.000937207
2.044,-0.000939414
2.046,-0.000941628
2.048,-0.000943848
2.05,-0.000946075
2.052,-0.000948308
2.054,-0.000950548
2.056,-0.000952795
2.058,-0.000955048
2.06,-0.000957308
2.062,-0.000959574
2.064,-0.000961847
2.066,-0.000964126
2.068,-0.000966413
2.07,-0.000968705
2.072,-0.000971005
2.074,-0.000973311
2.076,-0.000975624
2.078,-0.000977944
2.08,-0.00098027
2.082,-0.000982603
2.084,-0.000984943
2.086,-0.00098729
2.088,-0.000989643
2.09,-0.000992003
2.092,-0.00099437
2.094,-0.000996744
2.096,-0.000999124
2.098,-0.00100151
2.1,-0.00100391
2.102,-0.00100631
2.104,-0.00100872
2.106,-0.00101113
2.108,-0.00101355
2.11,-0.00101598
2.112,-0.00101842
2.114,-0.00102086
2.116,-0.00102331
2.118,-0.00102576
2.12,-0.00102823
2.122,-0.0010307
2.124,-0.00103318
2.126,-0.00103566
2.128,-0.00103815
2.13,-0.00104065
2.132,-0.00104315
2.134,-0.00104567
2.136,-0.00104819
2.138,-0.00105071
2.14,-0.00105325
2.142,-0.00105579
2.144,-0.00105834
2.146,-0.00106089
2.148,-0.00106345
2.15,-0.00106602
2.152,-0.0010686
2.154,-0.00107118
2.156,-0.00107377
2.158,-0.00107637
2.16,-0.00107898
2.162,-0.00108159
2.164,-0.00108421
2.166,-0.00108684
2.168,-0.00108947
2.17,-0.00109211
2.172,-0.00109476
2.174,-0.00109742
2.176,-0.00110008
2.178,-0.00110275
2.18,-0.00110543
2.182,-0.00110812
2.184,-0.00111081
2.186,-0.00111351
2.188,-0.00111622
2.19,-0.00111893
2.192,-0.00112166
2.194,-0.00112439
2.196,-0.00112712
2.198,-0.00112987
2.2,-0.00113262
2.202,-0.00113538
2.204,-0.00113815
2.206,-0.00114092
2.208,-0.00114371
2.21,-0.0011465
2.212,-0.00114929
2.214,-0.0011521
2.216,-0.00115491
2.218,-0.00115773
2.22,-0.00116056
2.222,-0.0011634
2.224,-0.00116624
2.226,-0.00116909
2.228,-0.00117195
2.23,-0.00117482
2.232,-0.00117769
2.234,-0.00118057
2.236,-0.00118346
2.238,-0.00118636
2.24,-0.00118926
2.242,-0.00119218
2.244,-0.0011951
2.246,-0.00119802
2.248,-0.00120096
2.25,-0.0012039
2.252,-0.00120686
2.254,-0.00120982
2.256,-0.00121278
2.258,-0.00121576
2.26,-0.00121874
2.262,-0.00122173
2.264,-0.00122473
2.266,-0.00122774
2.268,-0.00123075
2.27,-0.00123378
2.272,-0.00123681
2.274,-0.00123985
2.276,-0.00124289
2.278,-0.00124595
2.28,-0.00124901
2.282,-0.00125208
2.284,-0.00125516
2.286,-0.00125825
2.288,-0.00126134
2.29,-0.00126445
2.292,-0.00126756
2.294,-0.00127068
2.296,-0.0012738
2.298,-0.00127694
2.3,-0.00128008
2.302,-0.00128324
2.304,-0.0012864
2.306,-0.00128957
2.308,-0.00129274
2.31,-0.00129593
2.312,-0.00129912
2.314,-0.00130232
2.316,-0.00130553
2.318,-0.00130875
2.32,-0.00131198
2.322,-0.00131521
2.324,-0.00131845
2.326,-0.00132171
2.328,-0.00132497
2.33,-0.00132823
2.332,-0.00133151
2.334,-0.0013348
2.336,-0.00133809
2.338,-0.00134139
2.34,-0.0013447
2.342,-0.00134802
2.344,-0.00135135
2.346,-0.00135468
2.348,-0.00135803
2.35,-0.00136138
2.352,-0.00136474
2.354,-0.00136811
2.356,-0.00137149
2.358,-0.00137488
2.36,-0.00137827
2.362,-0.00138168
2.364,-0.00138509
2.366,-0.00138851
2.368,-0.00139194
2.37,-0.00139538
2.372,-0.00139883
2.374,-0.00140229
2.376,-0.00140575
2.378,-0.00140923
2.38,-0.00141271
2.382,-0.0014162
2.384,-0.0014197
2.386,-0.00142321
2.388,-0.00142673
2.39,-0.00143026
2.392,-0.00143379
2.394,-0.00143734
2.396,-0.00144089
2.398,-0.00144445
2.4,-0.00144803
2.402,-0.00145161
2.404,-0.0014552
2.406,-0.00145879
2.408,-0.0014624
2.41,-0.00146602
2.412,-0.00146964
2.414,-0.00147328
2.416,-0.00147692
2.418,-0.00148057
2.42,-0.00148423
2.422,-0.0014879
2.424,-0.00149158
2.426,-0.00149527
2.428,-0.00149897
2.43,-0.00150268
2.432,-0.0015064
2.434,-0.00151012
2.436,-0.00151386
2.438,-0.0015176
2.44,-0.00152135
2.442,-0.00152512
2.444,-0.00152889
2.446,-0.00153267
2.448,-0.00153646
2.45,-0.00154026
2.452,-0.00154407
2.454,-0.00154789
2.456,-0.00155171
2.458,-0.00155555
2.46,-0.0015594
2.462,-0.00156325
2.464,-0.00156712
2.466,-0.001571
2.468,-0.00157488
2.47,-0.00157877
2.472,-0.00158268
2.474,-0.00158659
2.476,-0.00159051
2.478,-0.00159445
2.48,-0.00159839
2.482,-0.00160234
2.484,-0.0016063
2.486,-0.00161027
2.488,-0.00161425
2.49,-0.00161824
2.492,-0.00162224
2.494,-0.00162625
2.496,-0.00163027
2.498,-0.0016343
2.5,-0.00163834
2.502,-0.00164238
2.504,-0.00164644
2.506,-0.00165051
2.508,-0.00165459
2.51,-0.00165868
2.512,-0.00166277
2.514,-0.00166688
2.516,-0.001671
2.518,-0.00167513
2.52,-0.00167926
2.522,-0.00168341
2.524,-0.00168757
2.526,-0.00169173
2.528,-0.00169591
2.53,-0.0017001
2.532,-0.0017043
2.534,-0.0017085
2.536,-0.00171272
2.538,-0.00171695
2.54,-0.00172118
2.542,-0.00172543
2.544,-0.00172969
2.546,-0.00173396
2.548,-0.00173824
2.55,-0.00174253
2.552,-0.00174682
2.554,-0.00175113
2.556,-0.00175545
2.558,-0.00175978
2.56,-0.00176412
2.562,-0.00176847
2.564,-0.00177283
2.566,-0.0017772
2.568,-0.00178158
2.57,-0.00178598
2.572,-0.00179038
2.574,-0.00179479
2.576,-0.00179921
2.578,-0.00180365
2.58,-0.00180809
2.582,-0.00181254
2.584,-0.00181701
2.586,-0.00182149
2.588,-0.00182597
2.59,-0.00183047
2.592,-0.00183498
2.594,-0.00183949
2.596,-0.00184402
2.598,-0.00184856
2.6,-0.00185311
2.602,-0.00185767
2.604,-0.00186224
2.606,-0.00186683
2.608,-0.00187142
2.61,-0.00187602
2.612,-0.00188064
2.614,-0.00188526
2.616,-0.0018899
2.618,-0.00189455
2.62,-0.0018992
2.622,-0.00190387
2.624,-0.00190855
2.626,-0.00191324
2.628,-0.00191794
2.63,-0.00192266
2.632,-0.00192738
2.634,-0.00193212
2.636,-0.00193686
2.638,-0.00194162
2.64,-0.00194639
2.642,-0.00195117
2.644,-0.00195596
2.646,-0.00196076
2.648,-0.00196557
2.65,-0.00197039
2.652,-0.00197523
2.654,-0.00198008
2.656,-0.00198493
2.658,-0.0019898
2.66,-0.00199468
2.662,-0.00199957
2.664,-0.00200448
2.666,-0.00200939
2.668,-0.00201432
2.67,-0.00201925
2.672,-0.0020242
2.674,-0.00202916
2.676,-0.00203413
2.678,-0.00203912
2.68,-0.00204411
2.682,-0.00204912
2.684,-0.00205414
2.686,-0.00205916
2.688,-0.00206421
2.69,-0.00206926
2.692,-0.00207432
2.694,-0.0020794
2.696,-0.00208449
2.698,-0.00208958
2.7,-0.0020947
2.702,-0.00209982
2.704,-0.00210495
2.706,-0.0021101
2.708,-0.00211526
2.71,-0.00212043
2.712,-0.00212561
2.714,-0.0021308
2.716,-0.00213601
2.718,-0.00214123
2.72,-0.00214646
2.722,-0.0021517
2.724,-0.00215695
2.726,-0.00216222
2.728,-0.0021675
2.73,-0.00217279
2.732,-0.00217809
2.734,-0.0021834
2.736,-0.00218873
2.738,-0.00219407
2.74,-0.00219942
2.742,-0.00220478
2.744,-0.00221016
2.746,-0.00221554
2.748,-0.00222094
2.75,-0.00222636
2.752,-0.00223178
2.754,-0.00223722
2.756,-0.00224267
2.758,-0.00224813
2.76,-0.0022536
2.762,-0.00225909
2.764,-0.00226459
2.766,-0.0022701
2.768,-0.00227562
2.77,-0.00228116
2.772,-0.00228671
2.774,-0.00229227
2.776,-0.00229785
2.778,-0.00230343
2.78,-0.00230903
2.782,-0.00231465
2.784,-0.00232027
2.786,-0.00232591
2.788,-0.00233156
2.79,-0.00233723
2.792,-0.0023429
2.794,-0.00234859
2.796,-0.00235429
2.798,-0.00236001
2.8,-0.00236574
2.802,-0.00237148
2.804,-0.00237723
2.806,-0.002383
2.808,-0.00238878
2.81,-0.00239457
2.812,-0.00240038
2.814,-0.0024062
2.816,-0.00241203
2.818,-0.00241788
2.82,-0.00242374
2.822,-0.00242961
2.824,-0.0024355
2.826,-0.0024414
2.828,-0.00244731
2.83,-0.00245323
2.832,-0.00245917
2.834,-0.00246513
2.836,-0.00247109
2.838,-0.00247707
2.84,-0.00248306
2.842,-0.00248907
2.844,-0.00249509
2.846,-0.00250112
2.848,-0.00250717
2.85,-0.00251323
2.852,-0.0025193
2.854,-0.00252539
2.856,-0.00253149
2.858,-0.00253761
2.86,-0.00254374
2.862,-0.00254988
2.864,-0.00255604
2.866,-0.00256221
2.868,-0.00256839
2.87,-0.00257459
2.872,-0.0025808
2.874,-0.00258703
2.876,-0.00259327
2.878,-0.00259952
2.88,-0.00260579
2.882,-0.00261207
2.884,-0.00261837
2.886,-0.00262468
2.888,-0.002631
2.89,-0.00263734
2.892,-0.00264369
2.894,-0.00265006
2.896,-0.00265644
2.898,-0.00266284
2.9,-0.00266925
2.902,-0.00267567
2.904,-0.00268211
2.906,-0.00268856
2.908,-0.00269503
2.91,-0.00270151
2.912,-0.00270801
2.914,-0.00271452
2.916,-0.00272105
2.918,-0.00272759
2.92,-0.00273414
2.922,-0.00274071
2.924,-0.0027473
2.926,-0.00275389
2.928,-0.00276051
2.93,-0.00276714
2.932,-0.00277378
2.934,-0.00278044
2.936,-0.00278711
2.938,-0.0027938
2.94,-0.0028005
2.942,-0.00280722
2.944,-0.00281395
2.946,-0.0028207
2.948,-0.00282746
2.95,-0.00283424
2.952,-0.00284103
2.954,-0.00284784
2.956,-0.00285466
2.958,-0.0028615
2.96,-0.00286835
2.962,-0.00287522
2.964,-0.00288211
2.966,-0.00288901
2.968,-0.00289592
2.97,-0.00290285
2.972,-0.0029098
2.974,-0.00291676
2.976,-0.00292374
2.978,-0.00293073
2.98,-0.00293774
2.982,-0.00294476
2.984,-0.0029518
2.986,-0.00295885
2.988,-0.00296592
2.99,-0.00297301
2.992,-0.00298011
2.994,-0.00298723
2.996,-0.00299436
2.998,-0.00300151
3,-0.00300868
3.002,-0.00301586
3.004,-0.00302306
3.006,-0.00303027
3.008,-0.0030375
3.01,-0.00304475
3.012,-0.00305201
3.014,-0.00305928
3.016,-0.00306658
3.018,-0.00307389
3.02,-0.00308121
3.022,-0.00308856
3.024,-0.00309592
3.026,-0.00310329
3.028,-0.00311068
3.03,-0.00311809
3.032,-0.00312551
3.034,-0.00313296
3.036,-0.00314041
3.038,-0.00314789
3.04,-0.00315538
3.042,-0.00316289
3.044,-0.00317041
3.046,-0.00317795
3.048,-0.00318551
3.05,-0.00319308
3.052,-0.00320067
3.054,-0.00320828
3.056,-0.00321591
3.058,-0.00322355
3.06,-0.00323121
3.062,-0.00323888
3.064,-0.00324657
3.066,-0.00325428
3.068,-0.00326201
3.07,-0.00326976
3.072,-0.00327752
3.074,-0.00328529
3.076,-0.00329309
3.078,-0.0033009
3.08,-0.00330873
3.082,-0.00331658
3.084,-0.00332445
3.086,-0.00333233
3.088,-0.00334023
3.09,-0.00334815
3.092,-0.00335608
3.094,-0.00336404
3.096,-0.00337201
3.098,-0.00337999
3.1,-0.003388
3.102,-0.00339602
3.104,-0.00340407
3.106,-0.00341213
3.108,-0.0034202
3.11,-0.0034283
3.112,-0.00343641
3.114,-0.00344454
3.116,-0.00345269
3.118,-0.00346086
3.12,-0.00346904
3.122,-0.00347725
3.124,-0.00348547
3.126,-0.00349371
3.128,-0.00350197
3.13,-0.00351024
3.132,-0.00351854
3.134,-0.00352685
3.136,-0.00353519
3.138,-0.00354354
3.14,-0.00355191
3.142,-0.00356029
3.144,-0.0035687
3.146,-0.00357712
3.148,-0.00358557
3.15,-0.00359403
3.152,-0.00360251
3.154,-0.00361101
3.156,-0.00361953
3.158,-0.00362807
3.16,-0.00363662
3.162,-0.0036452
3.164,-0.0036538
3.166,-0.00366241
3.168,-0.00367104
3.17,-0.00367969
3.172,-0.00368837
3.174,-0.00369706
3.176,-0.00370577
3.178,-0.0037145
3.18,-0.00372325
3.182,-0.00373201
3.184,-0.0037408
3.186,-0.00374961
3.188,-0.00375844
3.19,-0.00376728
3.192,-0.00377615
3.194,-0.00378503
3.196,-0.00379394
3.198,-0.00380287
3.2,-0.00381181
3.202,-0.00382078
3.204,-0.00382976
3.206,-0.00383877
3.208,-0.00384779
3.21,-0.00385684
3.212,-0.0038659
3.214,-0.00387499
3.216,-0.00388409
3.218,-0.00389322
3.22,-0.00390237
3.222,-0.00391153
3.224,-0.00392072
3.226,-0.00392993
3.228,-0.00393916
3.23,-0.00394841
3.232,-0.00395768
3.234,-0.00396697
3.236,-0.00397628
3.238,-0.00398561
3.24,-0.00399496
3.242,-0.00400433
3.244,-0.00401373
3.246,-0.00402314
3.248,-0.00403258
3.25,-0.00404204
3.252,-0.00405151
3.254,-0.00406101
3.256,-0.00407053
3.258,-0.00408008
3.26,-0.00408964
3.262,-0.00409922
3.264,-0.00410883
3.266,-0.00411846
3.268,-0.00412811
3.27,-0.00413778
3.272,-0.00414747
3.274,-0.00415718
3.276,-0.00416692
3.278,-0.00417667
3.28,-0.00418645
3.282,-0.00419625
3.284,-0.00420608
3.286,-0.00421592
3.288,-0.00422579
3.29,-0.00423568
3.292,-0.00424559
3.294,-0.00425552
3.296,-0.00426548
3.298,-0.00427545
3.3,-0.00428545
3.302,-0.00429548
3.304,-0.00430552
3.306,-0.00431559
3.308,-0.00432568
3.31,-0.00433579
3.312,-0.00434592
3.314,-0.00435608
3.316,-0.00436626
3.318,-0.00437647
3.32,-0.00438669
3.322,-0.00439694
3.324,-0.00440721
3.326,-0.00441751
3.328,-0.00442783
3.33,-0.00443817
3.332,-0.00444853
3.334,-0.00445892
3.336,-0.00446933
3.338,-0.00447977
3.34,-0.00449023
3.342,-0.00450071
3.344,-0.00451121
3.346,-0.00452174
3.348,-0.00453229
3.35,-0.00454287
3.352,-0.00455347
3.354,-0.00456409
3.356,-0.00457474
3.358,-0.00458541
3.36,-0.00459611
3.362,-0.00460683
3.364,-0.00461757
3.366,-0.00462834
3.368,-0.00463913
3.37,-0.00464995
3.372,-0.00466079
3.374,-0.00467166
3.376,-0.00468255
3.378,-0.00469346
3.38,-0.0047044
3.382,-0.00471536
3.384,-0.00472635
3.386,-0.00473737
3.388,-0.0047484
3.39,-0.00475947
3.392,-0.00477056
3.394,-0.00478167
3.396,-0.00479281
3.398,-0.00480397
3.4,-0.00481516
3.402,-0.00482637
3.404,-0.00483761
3.406,-0.00484888
3.408,-0.00486017
3.41,-0.00487149
3.412,-0.00488283
3.414,-0.00489419
3.416,-0.00490559
3.418,-0.00491701
3.42,-0.00492845
3.422,-0.00493992
3.424,-0.00495142
3.426,-0.00496294
3.428,-0.00497449
3.43,-0.00498606
3.432,-0.00499767
3.434,-0.00500929
3.436,-0.00502095
3.438,-0.00503263
3.44,-0.00504434
3.442,-0.00505607
3.444,-0.00506783
3.446,-0.00507962
3.448,-0.00509143
3.45,-0.00510327
3.452,-0.00511514
3.454,-0.00512703
3.456,-0.00513896
3.458,-0.0051509
3.46,-0.00516288
3.462,-0.00517488
3.464,-0.00518692
3.466,-0.00519897
3.468,-0.00521106
3.47,-0.00522317
3.472,-0.00523531
3.474,-0.00524748
3.476,-0.00525968
3.478,-0.0052719
3.48,-0.00528416
3.482,-0.00529644
3.484,-0.00530874
3.486,-0.00532108
3.488,-0.00533345
3.49,-0.00534584
3.492,-0.00535826
3.494,-0.00537071
3.496,-0.00538319
3.498,-0.00539569
3.5,-0.00540823
3.502,-0.00542079
3.504,-0.00543339
3.506,-0.00544601
3.508,-0.00545866
3.51,-0.00547134
3.512,-0.00548405
3.514,-0.00549679
3.516,-0.00550955
3.518,-0.00552235
3.52,-0.00553518
3.522,-0.00554803
3.524,-0.00556092
3.526,-0.00557383
3.528,-0.00558678
3.53,-0.00559975
3.532,-0.00561276
3.534,-0.00562579
3.536,-0.00563885
3.538,-0.00565195
3.54,-0.00566507
3.542,-0.00567823
3.544,-0.00569141
3.546,-0.00570463
3.548,-0.00571787
3.55,-0.00573115
3.552,-0.00574446
3.554,-0.00575779
3.556,-0.00577116
3.558,-0.00578456
3.56,-0.00579799
3.562,-0.00581145
3.564,-0.00582495
3.566,-0.00583847
3.568,-0.00585203
3.57,-0.00586561
3.572,-0.00587923
3.574,-0.00589288
3.576,-0.00590656
3.578,-0.00592028
3.58,-0.00593402
3.582,-0.0059478
3.584,-0.00596161
3.586,-0.00597545
3.588,-0.00598932
3.59,-0.00600323
3.592,-0.00601716
3.594,-0.00603113
3.596,-0.00604514
3.598,-0.00605917
3.6,-0.00607324
3.602,-0.00608734
3.604,-0.00610147
3.606,-0.00611564
3.608,-0.00612984
3.61,-0.00614407
3.612,-0.00615834
3.614,-0.00617264
3.616,-0.00618697
3.618,-0.00620133
3.62,-0.00621573
3.622,-0.00623017
3.624,-0.00624463
3.626,-0.00625913
3.628,-0.00627367
3.63,-0.00628824
3.632,-0.00630284
3.634,-0.00631748
3.636,-0.00633215
3.638,-0.00634685
3.64,-0.00636159
3.642,-0.00637637
3.644,-0.00639118
3.646,-0.00640602
3.648,-0.0064209
3.65,-0.00643581
3.652,-0.00645076
3.654,-0.00646575
3.656,-0.00648077
3.658,-0.00649582
3.66,-0.00651091
3.662,-0.00652604
3.664,-0.0065412
3.666,-0.00655639
3.668,-0.00657163
3.67,-0.00658689
3.672,-0.0066022
3.674,-0.00661754
3.676,-0.00663292
3.678,-0.00664833
3.68,-0.00666378
3.682,-0.00667927
3.684,-0.00669479
3.686,-0.00671035
3.688,-0.00672594
3.69,-0.00674158
3.692,-0.00675725
3.694,-0.00677296
3.696,-0.0067887
3.698,-0.00680448
3.7,-0.0068203
3.702,-0.00683616
3.704,-0.00685205
3.706,-0.00686799
3.708,-0.00688396
3.71,-0.00689996
3.712,-0.00691601
3.714,-0.00693209
3.716,-0.00694822
3.718,-0.00696438
3.72,-0.00698058
3.722,-0.00699681
3.724,-0.00701309
3.726,-0.00702941
3.728,-0.00704576
3.73,-0.00706216
3.732,-0.00707859
3.734,-0.00709506
3.736,-0.00711157
3.738,-0.00712812
3.74,-0.00714471
3.742,-0.00716134
3.744,-0.00717801
3.746,-0.00719472
3.748,-0.00721147
3.75,-0.00722826
3.752,-0.00724509
3.754,-0.00726196
3.756,-0.00727887
3.758,-0.00729582
3.76,-0.00731282
3.762,-0.00732985
3.764,-0.00734692
3.766,-0.00736404
3.768,-0.00738119
3.77,-0.00739839
3.772,-0.00741563
3.774,-0.00743291
3.776,-0.00745023
3.778,-0.0074676
3.78,-0.007485
3.782,-0.00750245
3.784,-0.00751994
3.786,-0.00753747
3.788,-0.00755505
3.79,-0.00757266
3.792,-0.00759032
3.794,-0.00760802
3.796,-0.00762577
3.798,-0.00764356
3.8,-0.00766139
3.802,-0.00767926
3.804,-0.00769718
3.806,-0.00771514
3.808,-0.00773314
3.81,-0.00775119
3.812,-0.00776929
3.814,-0.00778742
3.816,-0.0078056
3.818,-0.00782383
3.82,-0.00784209
3.822,-0.00786041
3.824,-0.00787877
3.826,-0.00789717
3.828,-0.00791561
3.83,-0.00793411
3.832,-0.00795264
3.834,-0.00797123
3.836,-0.00798986
3.838,-0.00800853
3.84,-0.00802725
3.842,-0.00804601
3.844,-0.00806482
3.846,-0.00808368
3.848,-0.00810258
3.85,-0.00812153
3.852,-0.00814053
3.854,-0.00815957
3.856,-0.00817866
3.858,-0.0081978
3.86,-0.00821698
3.862,-0.00823621
3.864,-0.00825549
3.866,-0.00827481
3.868,-0.00829418
3.87,-0.0083136
3.872,-0.00833307
3.874,-0.00835259
3.876,-0.00837215
3.878,-0.00839176
3.88,-0.00841142
3.882,-0.00843113
3.884,-0.00845089
3.886,-0.00847069
3.888,-0.00849055
3.89,-0.00851045
3.892,-0.00853041
3.894,-0.00855041
3.896,-0.00857046
3.898,-0.00859057
3.9,-0.00861072
3.902,-0.00863092
3.904,-0.00865117
3.906,-0.00867147
3.908,-0.00869183
3.91,-0.00871223
3.912,-0.00873268
3.914,-0.00875319
3.916,-0.00877375
3.918,-0.00879435
3.92,-0.00881501
3.922,-0.00883572
3.924,-0.00885648
3.926,-0.0088773
3.928,-0.00889816
3.93,-0.00891908
3.932,-0.00894005
3.934,-0.00896107
3.936,-0.00898215
3.938,-0.00900327
3.94,-0.00902445
3.942,-0.00904569
3.944,-0.00906697
3.946,-0.00908831
3.948,-0.00910971
3.95,-0.00913115
3.952,-0.00915265
3.954,-0.00917421
3.956,-0.00919582
3.958,-0.00921748
3.96,-0.0092392
3.962,-0.00926097
3.964,-0.0092828
3.966,-0.00930468
3.968,-0.00932662
3.97,-0.00934861
3.972,-0.00937066
3.974,-0.00939276
3.976,-0.00941492
3.978,-0.00943714
3.98,-0.00945941
3.982,-0.00948174
3.984,-0.00950412
3.986,-0.00952656
3.988,-0.00954906
3.99,-0.00957162
3.992,-0.00959423
3.994,-0.0096169
3.996,-0.00963963
3.998,-0.00966241
4,-0.00968525
4.002,-0.00970815
4.004,-0.00973111
4.006,-0.00975413
4.008,-0.00977721
4.01,-0.00980034
4.012,-0.00982354
4.014,-0.00984679
4.016,-0.0098701
4.018,-0.00989347
4.02,-0.00991691
4.022,-0.0099404
4.024,-0.00996395
4.026,-0.00998756
4.028,-0.0100112
4.03,-0.010035
4.032,-0.0100588
4.034,-0.0100826
4.036,-0.0101065
4.038,-0.0101305
4.04,-0.0101545
4.042,-0.0101786
4.044,-0.0102028
4.046,-0.010227
4.048,-0.0102513
4.05,-0.0102757
4.052,-0.0103001
4.054,-0.0103246
4.056,-0.0103491
4.058,-0.0103737
4.06,-0.0103984
4.062,-0.0104231
4.064,-0.0104479
4.066,-0.0104727
4.068,-0.0104977
4.07,-0.0105226
4.072,-0.0105477
4.074,-0.0105728
4.076,-0.010598
4.078,-0.0106232
4.08,-0.0106486
4.082,-0.0106739
4.084,-0.0106994
4.086,-0.0107249
4.088,-0.0107505
4.09,-0.0107761
4.092,-0.0108018
4.094,-0.0108276
4.096,-0.0108534
4.098,-0.0108793
4.1,-0.0109053
4.102,-0.0109314
4.104,-0.0109575
4.106,-0.0109837
